price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
185000,planta 1,exterior,4,100.0,1,0,San Diego,puente-de-vallecas
178500,planta 7,exterior,4,91.0,1,0,Entrevías,puente-de-vallecas
164000,planta 2,exterior,2,74.0,1,0,San Diego,puente-de-vallecas
160000,planta 1,exterior,2,74.0,1,0,San Diego,puente-de-vallecas
249000,planta 3,exterior,3,115.0,1,0,San Diego,puente-de-vallecas
163000,bajo,exterior,3,97.0,1,0,Palomeras sureste,puente-de-vallecas
275000,planta 11,exterior,3,112.0,1,0,Palomeras sureste,puente-de-vallecas
319999,planta 3,exterior,2,110.0,1,0,San Diego,puente-de-vallecas
173000,planta 5,exterior,2,80.0,1,0,Palomeras sureste,puente-de-vallecas
155000,planta 4,exterior,2,50.0,1,0,San Diego,puente-de-vallecas
209000,planta 1,exterior,3,111.0,1,0,Numancia,puente-de-vallecas
130000,planta 1,exterior,1,65.0,1,0,San Diego,puente-de-vallecas
165000,planta 1,exterior,2,72.0,1,0,Portazgo,puente-de-vallecas
369999,planta 4,exterior,3,127.0,1,0,Palomeras sureste,puente-de-vallecas
140500,planta 2,,1,45.0,1,0,Numancia,puente-de-vallecas
105000,bajo,exterior,1,84.0,1,0,Entrevías,puente-de-vallecas
172000,planta 2,exterior,2,78.0,1,0,Numancia,puente-de-vallecas
210000,planta 5,exterior,3,103.0,1,0,Numancia,puente-de-vallecas
135000,planta 4,exterior,2,65.0,1,0,Portazgo,puente-de-vallecas
259000,planta 6,exterior,2,79.0,1,0,Numancia,puente-de-vallecas
179000,planta 4,exterior,3,71.0,1,0,Numancia,puente-de-vallecas
210000,planta 4,exterior,3,91.0,1,0,Numancia,puente-de-vallecas
83000,bajo,interior,1,50.0,1,0,Numancia,puente-de-vallecas
235000,planta 1,exterior,3,99.0,1,0,Numancia,puente-de-vallecas
169000,planta 1,exterior,3,100.0,1,0,San Diego,puente-de-vallecas
149000,planta 5,exterior,2,81.0,1,0,Palomeras sureste,puente-de-vallecas
145000,planta 6,exterior,4,110.0,1,0,Entrevías,puente-de-vallecas
201000,planta 4,exterior,3,81.0,1,0,Portazgo,puente-de-vallecas
128000,planta 4,exterior,2,65.0,1,0,Palomeras sureste,puente-de-vallecas
97800,planta 1,exterior,1,76.0,1,0,San Diego,puente-de-vallecas
145000,planta 5,exterior,2,87.0,1,0,Palomeras Bajas,puente-de-vallecas
197000,planta 2,exterior,3,87.0,1,0,Numancia,puente-de-vallecas
198000,planta 10,exterior,3,91.0,1,0,Entrevías,puente-de-vallecas
199900,planta 2,exterior,3,94.0,1,0,Numancia,puente-de-vallecas
229000,planta 8,,3,100.0,1,0,Palomeras sureste,puente-de-vallecas
290000,planta 1,exterior,3,110.0,1,0,Numancia,puente-de-vallecas
290000,planta 1,exterior,3,102.0,1,0,Numancia,puente-de-vallecas
179680,planta 4,exterior,3,74.0,1,0,Portazgo,puente-de-vallecas
144999,bajo,exterior,1,60.0,1,0,Numancia,puente-de-vallecas
180000,planta 5,exterior,4,110.0,1,0,Palomeras sureste,puente-de-vallecas
150000,planta 1,exterior,3,61.0,1,0,Palomeras Bajas,puente-de-vallecas
130000,bajo,exterior,2,60.0,1,0,San Diego,puente-de-vallecas
146000,planta 2,exterior,2,57.0,1,0,Palomeras Bajas,puente-de-vallecas
175000,planta 2,exterior,4,129.0,1,0,Numancia,puente-de-vallecas
130000,planta 3,exterior,1,32.0,1,0,Numancia,puente-de-vallecas
89000,bajo,exterior,1,50.0,1,0,Entrevías,puente-de-vallecas
140000,planta 2,exterior,3,88.0,1,0,Entrevías,puente-de-vallecas
299999,planta 3,exterior,3,100.0,1,0,Numancia,puente-de-vallecas
320000,planta 3,exterior,3,94.0,1,0,Palomeras Bajas,puente-de-vallecas
129000,planta 1,exterior,2,65.0,1,0,Numancia,puente-de-vallecas
199000,planta 2,exterior,3,93.0,1,0,Numancia,puente-de-vallecas
250000,planta 3,exterior,3,70.0,1,0,Numancia,puente-de-vallecas
190000,planta 1,,3,99.0,1,0,Palomeras sureste,puente-de-vallecas
135000,planta 2,exterior,1,60.0,1,0,Palomeras Bajas,puente-de-vallecas
114999,planta 1,exterior,1,60.0,1,0,San Diego,puente-de-vallecas
240000,planta 4,exterior,3,94.0,1,0,Portazgo,puente-de-vallecas
155000,planta 4,,3,90.0,1,0,Entrevías,puente-de-vallecas
217100,planta 2,exterior,3,95.0,1,0,Portazgo,puente-de-vallecas
235000,planta 5,exterior,4,100.0,1,0,Palomeras Bajas,puente-de-vallecas
148500,planta 9,,4,99.0,1,0,Entrevías,puente-de-vallecas
189680,planta 1,exterior,3,101.0,1,0,Portazgo,puente-de-vallecas
147500,planta 1,exterior,4,115.0,1,0,Entrevías,puente-de-vallecas
174000,planta 3,exterior,4,76.0,1,0,Entrevías,puente-de-vallecas
159000,entreplanta,exterior,2,60.0,1,0,Palomeras sureste,puente-de-vallecas
78000,bajo,exterior,1,43.0,1,0,Palomeras Bajas,puente-de-vallecas
238000,planta 5,interior,2,93.0,1,0,Palomeras sureste,puente-de-vallecas
128500,planta 3,exterior,1,41.0,1,0,San Diego,puente-de-vallecas
169000,planta 1,exterior,1,60.0,1,0,Numancia,puente-de-vallecas
153000,planta 5,exterior,3,59.0,1,0,Numancia,puente-de-vallecas
125000,bajo,exterior,3,60.0,1,0,Numancia,puente-de-vallecas
190000,entreplanta,exterior,1,80.0,1,0,Entrevías,puente-de-vallecas
195000,planta 3,exterior,1,68.0,1,0,Numancia,puente-de-vallecas
201000,planta 4,exterior,3,90.0,1,0,Portazgo,puente-de-vallecas
125000,planta 4,exterior,2,65.0,1,0,Palomeras sureste,puente-de-vallecas
160000,planta 7,exterior,3,67.0,1,0,Palomeras sureste,puente-de-vallecas
288000,planta 4,exterior,2,93.0,1,0,Palomeras sureste,puente-de-vallecas
79000,bajo,exterior,1,40.0,1,0,Entrevías,puente-de-vallecas
289000,planta 3,exterior,3,120.0,1,0,Palomeras Bajas,puente-de-vallecas
105000,bajo,exterior,1,51.0,1,0,Entrevías,puente-de-vallecas
164000,planta 10,exterior,2,70.0,1,0,Numancia,puente-de-vallecas
199500,planta 1,exterior,3,100.0,1,0,Entrevías,puente-de-vallecas
179000,planta 5,exterior,4,111.0,1,0,Entrevías,puente-de-vallecas
174000,planta 4,exterior,3,105.0,1,0,Numancia,puente-de-vallecas
295000,planta 13,exterior,4,150.0,1,0,Palomeras sureste,puente-de-vallecas
109000,planta 3,,2,70.0,1,0,San Diego,puente-de-vallecas
130000,entreplanta,interior,1,59.0,1,0,Entrevías,puente-de-vallecas
223000,planta 11,exterior,3,98.0,1,0,Palomeras Bajas,puente-de-vallecas
196000,planta 4,exterior,3,105.0,1,0,Portazgo,puente-de-vallecas
141000,planta 7,exterior,3,91.0,1,0,Entrevías,puente-de-vallecas
160000,planta 1,,2,74.0,1,0,San Diego,puente-de-vallecas
168000,planta 3,exterior,1,60.0,1,0,Numancia,puente-de-vallecas
159500,bajo,exterior,2,59.0,1,0,Numancia,puente-de-vallecas
189000,planta 3,exterior,3,75.0,1,0,San Diego,puente-de-vallecas
164000,planta 2,exterior,2,73.0,1,0,San Diego,puente-de-vallecas
287900,planta 3,exterior,2,78.0,1,0,San Diego,puente-de-vallecas
145000,bajo,exterior,3,72.0,1,0,Numancia,puente-de-vallecas
140000,planta 2,exterior,2,55.0,1,0,Palomeras sureste,puente-de-vallecas
245000,planta 3,exterior,2,102.0,1,0,San Diego,puente-de-vallecas
164000,planta 2,,2,74.0,1,0,San Diego,puente-de-vallecas
230000,planta 10,exterior,2,86.0,1,0,Palomeras sureste,puente-de-vallecas
245000,bajo,exterior,1,72.0,1,0,San Diego,puente-de-vallecas
127000,planta 1,exterior,2,58.0,1,0,Numancia,puente-de-vallecas
165000,planta 4,exterior,4,83.0,1,0,Numancia,puente-de-vallecas
215000,planta 3,exterior,2,85.0,1,0,Entrevías,puente-de-vallecas
140000,planta 3,exterior,3,61.0,1,0,Palomeras sureste,puente-de-vallecas
230000,planta 2,exterior,4,120.0,1,0,Portazgo,puente-de-vallecas
210000,bajo,exterior,3,90.0,1,0,San Diego,puente-de-vallecas
195000,bajo,exterior,3,110.0,1,0,Portazgo,puente-de-vallecas
209000,planta 5,exterior,3,103.0,1,0,Numancia,puente-de-vallecas
115000,planta 2,exterior,1,36.0,1,0,San Diego,puente-de-vallecas
219500,planta 1,exterior,2,70.0,1,0,San Diego,puente-de-vallecas
189500,planta 1,exterior,1,60.0,1,0,San Diego,puente-de-vallecas
260000,bajo,exterior,1,69.0,1,0,San Diego,puente-de-vallecas
265000,bajo,exterior,1,72.0,1,0,San Diego,puente-de-vallecas
290000,bajo,exterior,2,91.0,1,0,San Diego,puente-de-vallecas
219000,bajo,exterior,2,78.0,1,0,San Diego,puente-de-vallecas
179000,bajo,exterior,1,60.0,1,0,San Diego,puente-de-vallecas
154000,planta 3,exterior,1,66.0,1,0,Palomeras Bajas,puente-de-vallecas
119000,bajo,,2,84.0,1,0,Entrevías,puente-de-vallecas
255000,bajo,exterior,1,64.0,1,0,San Diego,puente-de-vallecas
189000,planta 1,exterior,2,110.0,1,0,San Diego,puente-de-vallecas
114990,bajo,exterior,2,59.0,1,0,Palomeras sureste,puente-de-vallecas
128500,bajo,interior,1,60.0,1,0,Entrevías,puente-de-vallecas
146000,planta 2,exterior,2,60.0,1,0,Palomeras Bajas,puente-de-vallecas
229000,planta 1,exterior,3,102.0,1,0,Palomeras sureste,puente-de-vallecas
180000,planta 10,exterior,3,100.0,1,0,Palomeras sureste,puente-de-vallecas
180000,planta 7,exterior,4,115.0,1,0,Palomeras sureste,puente-de-vallecas
165000,planta 3,exterior,3,75.0,1,0,San Diego,puente-de-vallecas
179900,planta 4,exterior,1,54.0,1,0,Numancia,puente-de-vallecas
175000,planta 2,exterior,1,51.0,1,0,Numancia,puente-de-vallecas
170000,planta 1,exterior,1,51.0,1,0,Numancia,puente-de-vallecas
199000,bajo,exterior,1,51.0,1,0,Numancia,puente-de-vallecas
119000,bajo,exterior,1,46.0,1,0,Entrevías,puente-de-vallecas
585000,planta 3,exterior,2,109.0,1,0,San Diego,puente-de-vallecas
142000,planta 2,exterior,2,75.0,1,0,Entrevías,puente-de-vallecas
380000,planta 2,exterior,2,102.0,1,0,San Diego,puente-de-vallecas
580000,planta 3,exterior,2,109.0,1,0,San Diego,puente-de-vallecas
390000,planta 3,exterior,1,77.0,1,0,San Diego,puente-de-vallecas
570000,planta 3,exterior,2,101.0,1,0,San Diego,puente-de-vallecas
235000,bajo,exterior,2,96.0,1,0,San Diego,puente-de-vallecas
270000,planta 1,exterior,2,115.0,1,0,San Diego,puente-de-vallecas
199000,bajo,exterior,1,71.0,1,0,San Diego,puente-de-vallecas
195000,planta 1,exterior,1,52.0,1,0,San Diego,puente-de-vallecas
170000,planta 3,exterior,2,69.0,1,0,Portazgo,puente-de-vallecas
210000,bajo,exterior,3,119.0,1,0,San Diego,puente-de-vallecas
250000,bajo,exterior,1,70.0,1,0,San Diego,puente-de-vallecas
129900,planta 2,exterior,2,57.0,1,0,Palomeras sureste,puente-de-vallecas
165000,planta 4,exterior,3,85.0,1,0,Entrevías,puente-de-vallecas
165000,planta 3,exterior,1,61.0,1,0,San Diego,puente-de-vallecas
238000,planta 5,exterior,2,98.0,1,0,Palomeras sureste,puente-de-vallecas
189000,planta 3,exterior,3,90.0,1,0,Numancia,puente-de-vallecas
219000,planta 2,exterior,2,67.0,1,0,Numancia,puente-de-vallecas
199000,bajo,exterior,1,53.0,1,0,Numancia,puente-de-vallecas
215000,planta 1,exterior,2,67.0,1,0,Numancia,puente-de-vallecas
195000,planta 2,exterior,3,69.0,1,0,Portazgo,puente-de-vallecas
135000,planta 2,exterior,3,72.0,1,0,Entrevías,puente-de-vallecas
119500,planta 1,exterior,1,37.0,1,0,San Diego,puente-de-vallecas
172000,planta 1,exterior,2,78.0,1,0,Numancia,puente-de-vallecas
175000,bajo,,1,37.0,1,0,Numancia,puente-de-vallecas
182000,planta 4,exterior,3,75.0,1,0,Portazgo,puente-de-vallecas
210000,planta 5,exterior,3,106.0,1,0,Numancia,puente-de-vallecas
133000,planta 2,interior,3,65.0,1,0,Numancia,puente-de-vallecas
115000,planta 2,exterior,1,45.0,1,0,Entrevías,puente-de-vallecas
173000,planta 2,exterior,2,78.0,1,0,Numancia,puente-de-vallecas
215000,planta 10,exterior,4,111.0,1,0,Palomeras sureste,puente-de-vallecas
111000,planta 2,exterior,3,100.0,1,0,Numancia,puente-de-vallecas
140000,planta 4,exterior,2,70.0,1,0,Entrevías,puente-de-vallecas
133000,planta 2,exterior,3,61.0,1,0,Numancia,puente-de-vallecas
235000,planta 2,exterior,3,100.0,1,0,Palomeras Bajas,puente-de-vallecas
250000,planta 1,exterior,3,131.0,1,0,Portazgo,puente-de-vallecas
195000,planta 2,exterior,3,84.0,1,0,San Diego,puente-de-vallecas
95619,bajo,exterior,2,57.0,1,0,Palomeras sureste,puente-de-vallecas
120000,bajo,exterior,2,57.0,1,0,Numancia,puente-de-vallecas
199900,planta 2,exterior,3,90.0,1,0,San Diego,puente-de-vallecas
170000,planta 3,exterior,3,108.0,1,0,Palomeras sureste,puente-de-vallecas
280000,planta 1,exterior,2,110.0,1,0,Palomeras sureste,puente-de-vallecas
163000,bajo,exterior,3,96.0,1,0,Palomeras sureste,puente-de-vallecas
119000,planta 5,exterior,3,72.0,1,0,Entrevías,puente-de-vallecas
185000,planta 10,exterior,3,103.0,1,0,Palomeras sureste,puente-de-vallecas
128000,planta 4,exterior,2,66.0,1,0,Palomeras sureste,puente-de-vallecas
159900,planta 2,exterior,2,89.0,1,0,Palomeras Bajas,puente-de-vallecas
227000,planta 10,exterior,3,122.0,1,0,Palomeras sureste,puente-de-vallecas
159900,planta 2,exterior,2,61.0,1,0,San Diego,puente-de-vallecas
143000,planta 2,exterior,3,65.0,1,0,San Diego,puente-de-vallecas
160000,bajo,exterior,2,49.0,1,0,Numancia,puente-de-vallecas
199900,planta 2,exterior,3,90.0,1,0,Numancia,puente-de-vallecas
158000,planta 6,exterior,3,75.0,1,0,Entrevías,puente-de-vallecas
235000,planta 3,exterior,3,84.0,1,0,Palomeras sureste,puente-de-vallecas
150000,planta 2,interior,2,70.0,1,0,Palomeras sureste,puente-de-vallecas
109500,bajo,exterior,1,35.0,1,0,San Diego,puente-de-vallecas
112000,bajo,exterior,2,65.0,1,0,Palomeras sureste,puente-de-vallecas
205000,planta 2,exterior,2,81.0,1,0,Numancia,puente-de-vallecas
135000,planta 4,exterior,2,56.0,1,0,Numancia,puente-de-vallecas
165000,planta 3,,1,61.0,1,0,San Diego,puente-de-vallecas
174233,planta 3,exterior,3,73.0,1,0,Numancia,puente-de-vallecas
119900,planta 3,exterior,2,65.0,1,0,Palomeras sureste,puente-de-vallecas
144900,planta 3,exterior,2,61.0,1,0,San Diego,puente-de-vallecas
106000,planta 5,exterior,1,55.0,1,0,San Diego,puente-de-vallecas
160000,entreplanta,exterior,2,74.0,1,0,San Diego,puente-de-vallecas
129000,bajo,exterior,3,55.0,1,0,Numancia,puente-de-vallecas
129000,planta 1,exterior,3,87.0,1,0,San Diego,puente-de-vallecas
288000,planta 5,exterior,4,115.0,1,0,Portazgo,puente-de-vallecas
146645,planta 2,exterior,2,56.0,1,0,San Diego,puente-de-vallecas
215000,planta 2,exterior,4,119.0,1,0,Palomeras sureste,puente-de-vallecas
490000,planta 1,exterior,4,55.0,1,0,Numancia,puente-de-vallecas
112000,planta 2,exterior,2,63.0,1,0,San Diego,puente-de-vallecas
195000,planta 2,exterior,2,73.0,1,0,Numancia,puente-de-vallecas
119000,bajo,exterior,2,85.0,1,0,Entrevías,puente-de-vallecas
250000,planta 3,exterior,3,84.0,1,0,Numancia,puente-de-vallecas
125000,planta 2,exterior,2,82.0,1,0,Palomeras Bajas,puente-de-vallecas
105000,bajo,exterior,1,52.0,1,0,Entrevías,puente-de-vallecas
119000,bajo,exterior,2,84.0,1,0,Entrevías,puente-de-vallecas
105000,planta 1,exterior,1,90.0,1,0,Entrevías,puente-de-vallecas
125000,planta 4,exterior,3,60.0,1,0,Numancia,puente-de-vallecas
129000,bajo,exterior,3,56.0,1,0,Numancia,puente-de-vallecas
184999,planta 4,exterior,3,108.0,1,0,Numancia,puente-de-vallecas
173012,planta 6,exterior,1,82.0,1,0,Palomeras sureste,puente-de-vallecas
166700,planta 2,exterior,3,70.0,1,0,Palomeras Bajas,puente-de-vallecas
130000,entreplanta,interior,1,50.0,1,0,Entrevías,puente-de-vallecas
175000,planta 2,exterior,4,130.0,1,0,Numancia,puente-de-vallecas
198000,planta 2,exterior,3,92.0,1,0,Entrevías,puente-de-vallecas
164000,planta 8,exterior,4,112.0,1,0,Entrevías,puente-de-vallecas
129900,planta 2,exterior,1,66.0,1,0,Numancia,puente-de-vallecas
137000,bajo,exterior,2,50.0,1,0,Numancia,puente-de-vallecas
154000,planta 3,exterior,3,70.0,1,0,Palomeras sureste,puente-de-vallecas
155000,planta 2,exterior,2,60.0,1,0,Palomeras sureste,puente-de-vallecas
189000,planta 2,exterior,3,90.0,1,0,Palomeras sureste,puente-de-vallecas
125000,planta 3,exterior,3,65.0,1,0,San Diego,puente-de-vallecas
129000,planta 1,exterior,2,97.0,1,0,San Diego,puente-de-vallecas
173000,planta 2,exterior,2,62.0,1,0,San Diego,puente-de-vallecas
210000,planta 8,exterior,4,112.0,1,0,Numancia,puente-de-vallecas
238000,planta 2,exterior,2,96.0,1,0,San Diego,puente-de-vallecas
175000,planta 5,exterior,3,106.0,1,0,Numancia,puente-de-vallecas
150000,bajo,exterior,2,40.0,1,0,Numancia,puente-de-vallecas
142000,planta 6,exterior,2,70.0,1,0,Entrevías,puente-de-vallecas
230000,bajo,,2,60.0,1,0,Numancia,puente-de-vallecas
240000,bajo,,2,46.0,1,0,Numancia,puente-de-vallecas
190000,bajo,,1,43.0,1,0,Numancia,puente-de-vallecas
165000,bajo,,1,29.0,1,0,Numancia,puente-de-vallecas
160000,bajo,,1,28.0,1,0,San Diego,puente-de-vallecas
145000,bajo,,1,39.0,1,0,Numancia,puente-de-vallecas
205000,bajo,,2,44.0,1,0,Numancia,puente-de-vallecas
1290000,planta 4,exterior,3,157.0,1,0,Ibiza,retiro
729000,planta 2,interior,2,120.0,1,0,Niño Jesús,retiro
429000,planta 1,exterior,3,124.0,1,0,Pacífico,retiro
449000,planta 5,exterior,3,105.0,1,0,Pacífico,retiro
615000,planta 5,exterior,2,86.0,1,0,Jerónimos,retiro
695000,planta 3,exterior,5,165.0,1,0,Pacífico,retiro
690000,planta 2,interior,3,105.0,1,0,Jerónimos,retiro
444000,planta 4,exterior,2,46.0,1,0,Ibiza,retiro
850000,planta 3,exterior,3,110.0,1,0,Ibiza,retiro
875000,planta 8,exterior,2,130.0,1,0,Ibiza,retiro
890000,bajo,exterior,2,142.0,1,0,Jerónimos,retiro
347500,planta 2,exterior,3,89.0,1,0,Estrella,retiro
390000,planta 1,interior,4,104.0,1,0,Pacífico,retiro
1400000,planta 1,exterior,2,153.0,1,0,Jerónimos,retiro
700000,planta 1,exterior,4,165.0,1,0,Niño Jesús,retiro
690000,planta 2,interior,3,127.0,1,0,Jerónimos,retiro
690000,planta 2,exterior,3,100.0,1,0,Jerónimos,retiro
1200000,entreplanta,exterior,3,158.0,1,0,Jerónimos,retiro
520000,planta 3,exterior,3,104.0,1,0,Pacífico,retiro
545000,planta 4,exterior,4,138.0,1,0,Pacífico,retiro
1300000,planta 3,exterior,4,215.0,1,0,Niño Jesús,retiro
675000,bajo,interior,3,166.0,1,0,Niño Jesús,retiro
935000,planta 9,exterior,4,201.0,1,0,Niño Jesús,retiro
175000,bajo,interior,1,35.0,1,0,Ibiza,retiro
715000,planta 2,exterior,4,140.0,1,0,Jerónimos,retiro
1200000,planta 4,exterior,5,244.0,1,0,Ibiza,retiro
510000,planta 8,exterior,3,120.0,1,0,Adelfas,retiro
940000,planta 4,exterior,2,113.0,1,0,Ibiza,retiro
475000,planta 3,interior,3,87.0,1,0,Pacífico,retiro
675000,bajo,exterior,4,204.0,1,0,Pacífico,retiro
519000,planta 4,interior,2,94.0,1,0,Niño Jesús,retiro
645000,planta 2,exterior,4,158.0,1,0,Pacífico,retiro
723550,planta 3,exterior,3,145.0,1,0,Jerónimos,retiro
349000,planta 7,exterior,2,80.0,1,0,Adelfas,retiro
469000,planta 6,exterior,3,118.0,1,0,Estrella,retiro
559000,planta 7,exterior,3,98.0,1,0,Estrella,retiro
230000,planta 6,exterior,2,49.0,1,0,Pacífico,retiro
550000,planta 5,exterior,3,110.0,1,0,Pacífico,retiro
1200000,planta 4,exterior,5,243.0,1,0,Ibiza,retiro
890000,entreplanta,exterior,2,142.0,1,0,Jerónimos,retiro
620000,planta 6,interior,3,97.0,1,0,Ibiza,retiro
470000,planta 1,interior,2,96.0,1,0,Ibiza,retiro
550000,planta 5,exterior,3,116.0,1,0,Ibiza,retiro
1150000,planta 1,exterior,4,276.0,1,0,Niño Jesús,retiro
475000,planta 1,interior,4,98.0,1,0,Ibiza,retiro
500000,planta 2,exterior,3,106.0,1,0,Niño Jesús,retiro
398000,planta 5,exterior,3,81.0,1,0,Pacífico,retiro
267000,planta 2,interior,2,51.0,1,0,Pacífico,retiro
270000,planta 7,interior,1,35.0,1,0,Ibiza,retiro
625000,planta 6,exterior,3,112.0,1,0,Ibiza,retiro
630000,planta 5,exterior,3,97.0,1,0,Ibiza,retiro
650000,planta 8,interior,3,121.0,1,0,Ibiza,retiro
460000,planta 2,exterior,2,105.0,1,0,Estrella,retiro
230000,planta 2,interior,2,52.0,1,0,Pacífico,retiro
443500,planta 6,exterior,2,103.0,1,0,Pacífico,retiro
425000,planta 1,exterior,3,106.0,1,0,Pacífico,retiro
189000,planta 1,interior,2,47.0,1,0,Pacífico,retiro
635000,planta 5,exterior,5,144.0,1,0,Estrella,retiro
339000,bajo,interior,4,81.0,1,0,Ibiza,retiro
525000,planta 5,interior,4,121.0,1,0,Ibiza,retiro
595000,planta 4,exterior,2,88.0,1,0,Niño Jesús,retiro
420000,planta 5,exterior,2,88.0,1,0,Adelfas,retiro
450000,planta 3,interior,2,81.0,1,0,Niño Jesús,retiro
575000,planta 2,interior,3,90.0,1,0,Ibiza,retiro
435000,planta 3,exterior,1,69.0,1,0,Ibiza,retiro
379000,planta 1,exterior,2,60.0,1,0,Pacífico,retiro
429000,planta 1,interior,3,80.0,1,0,Ibiza,retiro
670000,planta 1,exterior,4,156.0,1,0,Estrella,retiro
650000,planta 2,exterior,3,100.0,1,0,Ibiza,retiro
499000,planta 8,exterior,3,116.0,1,0,Estrella,retiro
415000,planta 1,exterior,3,105.0,1,0,Jerónimos,retiro
407000,planta 1,interior,4,106.0,1,0,Pacífico,retiro
780000,planta 2,exterior,4,134.0,1,0,Estrella,retiro
425000,planta 6,exterior,4,133.0,1,0,Adelfas,retiro
429990,planta 1,interior,3,80.0,1,0,Ibiza,retiro
690000,planta 1,,4,94.0,1,0,Ibiza,retiro
648900,planta 1,exterior,3,185.0,1,0,Pacífico,retiro
480000,planta 2,exterior,4,136.0,1,0,Pacífico,retiro
598200,planta 3,exterior,3,140.0,1,0,Estrella,retiro
457990,planta 1,interior,2,88.0,1,0,Niño Jesús,retiro
224000,planta 1,,1,60.0,1,0,Pacífico,retiro
220000,planta 1,interior,1,53.0,1,0,Pacífico,retiro
615000,planta 2,exterior,3,83.0,1,0,Niño Jesús,retiro
599000,planta 3,exterior,3,118.0,1,0,Estrella,retiro
195000,planta 3,interior,1,50.0,1,0,Pacífico,retiro
515000,planta 1,exterior,3,101.0,1,0,Estrella,retiro
356000,planta 1,exterior,3,90.0,1,0,Estrella,retiro
245000,planta 2,interior,2,64.0,1,0,Pacífico,retiro
630000,planta 5,,3,97.0,1,0,Ibiza,retiro
499000,planta 8,exterior,3,115.0,1,0,Estrella,retiro
385000,planta 3,exterior,2,101.0,1,0,Pacífico,retiro
890000,bajo,exterior,4,173.0,1,0,Jerónimos,retiro
690000,planta 1,exterior,2,117.0,1,0,Ibiza,retiro
320000,planta 6,interior,3,51.0,1,0,Ibiza,retiro
330000,planta 4,interior,2,42.0,1,0,Ibiza,retiro
595000,planta 5,exterior,4,126.0,1,0,Estrella,retiro
540000,planta 3,exterior,3,106.0,1,0,Pacífico,retiro
565000,planta 3,exterior,5,154.0,1,0,Pacífico,retiro
465000,entreplanta,exterior,3,139.0,1,0,Pacífico,retiro
750000,planta 1,exterior,4,128.0,1,0,Ibiza,retiro
895000,planta 3,exterior,2,109.0,1,0,Ibiza,retiro
1200000,bajo,exterior,3,158.0,1,0,Jerónimos,retiro
410000,planta 2,exterior,4,135.0,1,0,Adelfas,retiro
320000,planta 3,exterior,2,65.0,1,0,Adelfas,retiro
600000,planta 2,interior,5,120.0,1,0,Ibiza,retiro
447000,bajo,interior,3,96.0,1,0,Ibiza,retiro
495000,bajo,interior,3,112.0,1,0,Ibiza,retiro
505000,planta 4,exterior,3,118.0,1,0,Adelfas,retiro
670000,bajo,exterior,4,147.0,1,0,Pacífico,retiro
465000,planta 1,exterior,3,106.0,1,0,Pacífico,retiro
456900,planta 6,exterior,2,104.0,1,0,Pacífico,retiro
454900,planta 3,exterior,4,115.0,1,0,Adelfas,retiro
500000,planta 4,exterior,4,128.0,1,0,Estrella,retiro
520000,planta 6,exterior,2,121.0,1,0,Adelfas,retiro
648900,planta 1,exterior,1,185.0,1,0,Pacífico,retiro
675000,planta 7,interior,4,106.0,1,0,Ibiza,retiro
789300,planta 2,exterior,4,136.0,1,0,Niño Jesús,retiro
175000,planta 4,exterior,1,38.0,1,0,Pacífico,retiro
490000,planta 3,exterior,3,90.0,1,0,Ibiza,retiro
499000,planta 1,exterior,3,140.0,1,0,Pacífico,retiro
723550,planta 3,exterior,4,145.0,1,0,Jerónimos,retiro
569000,planta 5,exterior,4,138.0,1,0,Estrella,retiro
345000,bajo,interior,4,86.0,1,0,Pacífico,retiro
535000,planta 6,interior,3,120.0,1,0,Ibiza,retiro
648900,planta 1,exterior,3,135.0,1,0,Pacífico,retiro
456900,planta 6,exterior,2,87.0,1,0,Pacífico,retiro
670000,planta 9,exterior,3,106.0,1,0,Pacífico,retiro
395000,planta 1,exterior,3,95.0,1,0,Pacífico,retiro
225000,planta 2,interior,2,37.0,1,0,Ibiza,retiro
299000,planta 3,exterior,2,62.0,1,0,Adelfas,retiro
420000,planta 2,exterior,2,68.0,1,0,Ibiza,retiro
425000,planta 2,exterior,2,95.0,1,0,Adelfas,retiro
479000,planta 7,exterior,3,103.0,1,0,Adelfas,retiro
645000,planta 4,exterior,3,102.0,1,0,Estrella,retiro
398000,bajo,interior,2,129.0,1,0,Pacífico,retiro
435000,planta 2,interior,2,70.0,1,0,Ibiza,retiro
460000,planta 1,exterior,3,104.0,1,0,Pacífico,retiro
210000,planta 2,interior,2,57.0,1,0,Pacífico,retiro
389000,planta 1,interior,4,136.0,1,0,Adelfas,retiro
330000,planta 4,interior,2,45.0,1,0,Ibiza,retiro
960000,planta 5,interior,2,97.0,1,0,Jerónimos,retiro
795000,planta 1,exterior,3,153.0,1,0,Pacífico,retiro
440000,bajo,exterior,3,112.0,1,0,Adelfas,retiro
750000,planta 1,exterior,4,133.0,1,0,Ibiza,retiro
850000,planta 1,exterior,5,180.0,1,0,Ibiza,retiro
1090000,planta 5,exterior,4,174.0,1,0,Ibiza,retiro
509900,planta 5,interior,3,94.0,1,0,Ibiza,retiro
298000,planta 6,exterior,1,45.0,1,0,Pacífico,retiro
450000,planta 5,exterior,5,122.0,1,0,Jerónimos,retiro
640000,planta 5,exterior,3,101.0,1,0,Jerónimos,retiro
375000,planta 5,exterior,2,85.0,1,0,Pacífico,retiro
