sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price_by_area,is_renewal_needed,is_new_development,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_year,neighbourhood,district,house_type
140.0,4,2.0,1,one,0.0,1485,3000,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,1,,,,,,Aluche 67,Latina 10,Apartment
69.0,3,1.0,1,three,0.0,428,1101,1,0.0,0.0,1.0,1,0,0.0,1.0,not indicated,0,,,,,1970.0,Aluche 67,Latina 10,Apartment
60.0,2,1.0,1,three,0.0,561,1750,1,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1964.0,Campamento 68,Latina 10,Apartment
74.0,3,1.0,1,zero,1.0,681,1806,1,0.0,,,0,1,1.0,1.0,in process,0,,,,,1961.0,Puerta del Ángel 70,Latina 10,Apartment
74.0,3,1.0,1,zero,1.0,681,1806,0,0.0,,,0,0,1.0,1.0,F,0,,,,,1961.0,Puerta del Ángel 70,Latina 10,Apartment
60.0,2,1.0,1,three,0.0,658,2133,0,0.0,,,0,1,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,1970.0,Águilas 66,Latina 10,Apartment
40.0,2,1.0,1,two,0.0,658,3200,0,0.0,0.0,1.0,1,0,0.0,0.0,F,0,0.0,1.0,0.0,1.0,,Puerta del Ángel 70,Latina 10,Apartment
88.0,3,2.0,1,one,0.0,910,2250,0,0.0,0.0,1.0,0,0,1.0,1.0,F,0,,,,,1990.0,Aluche 67,Latina 10,Apartment
65.0,3,1.0,1,six,0.0,777,2446,0,0.0,1.0,0.0,0,1,1.0,1.0,D,0,,,,,,Aluche 67,Latina 10,Apartment
92.0,3,1.0,0,one,0.0,1023,2553,0,0.0,,,0,0,1.0,1.0,in process,0,0.0,1.0,0.0,1.0,,Águilas 66,Latina 10,Apartment
40.0,1,1.0,1,one,0.0,762,3875,0,0.0,0.0,1.0,1,1,0.0,0.0,E,0,1.0,0.0,1.0,0.0,,Puerta del Ángel 70,Latina 10,Apartment
60.0,2,1.0,1,four,0.0,548,1700,0,0.0,,,0,0,0.0,1.0,in process,0,1.0,0.0,1.0,0.0,1960.0,Águilas 66,Latina 10,Apartment
83.0,3,1.0,1,one,0.0,851,2169,0,0.0,0.0,1.0,0,0,0.0,1.0,E,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
56.0,2,1.0,1,two,0.0,517,1696,1,0.0,,,0,0,1.0,1.0,in process,0,,,,,,Águilas 66,Latina 10,Apartment
72.0,2,1.0,1,one,0.0,1009,3194,0,0.0,,,0,1,1.0,1.0,in process,1,,,,,,Los Cármenes 71,Latina 10,Apartment
50.0,1,1.0,1,one,0.0,769,3140,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,,,,,,Los Cármenes 71,Latina 10,Apartment
50.0,2,1.0,1,zero,1.0,658,2560,0,0.0,0.0,1.0,0,0,0.0,1.0,E,0,0.0,0.0,0.0,1.0,1968.0,Águilas 66,Latina 10,Apartment
96.0,2,2.0,0,one,0.0,979,2292,0,0.0,,,0,0,1.0,1.0,G,1,,,,,,Puerta del Ángel 70,Latina 10,Apartment
80.0,3,1.0,1,four,0.0,702,1738,1,0.0,0.0,1.0,1,0,0.0,1.0,G,0,1.0,1.0,1.0,1.0,1980.0,Campamento 68,Latina 10,Apartment
74.0,3,1.0,1,zero,1.0,682,1811,0,0.0,0.0,1.0,0,1,0.0,1.0,F,0,1.0,0.0,0.0,0.0,1964.0,Lucero 69,Latina 10,Apartment
55.0,2,1.0,1,four,0.0,702,2527,0,0.0,0.0,1.0,1,1,1.0,1.0,E,0,1.0,1.0,0.0,0.0,,Lucero 69,Latina 10,Apartment
74.0,2,1.0,1,one,0.0,851,2432,0,0.0,0.0,1.0,1,1,0.0,1.0,E,0,1.0,0.0,0.0,0.0,,Lucero 69,Latina 10,Apartment
83.0,3,1.0,1,five,0.0,1094,3133,1,0.0,1.0,0.0,0,1,1.0,1.0,F,0,0.0,1.0,0.0,0.0,,Puerta del Ángel 70,Latina 10,Apartment
65.0,2,1.0,1,zero,1.0,650,1938,0,0.0,,,0,0,0.0,1.0,C,0,,,,,,Lucero 69,Latina 10,Apartment
109.0,3,2.0,1,four,0.0,1424,3610,0,0.0,0.0,1.0,1,1,1.0,1.0,E,1,0.0,1.0,1.0,0.0,,Lucero 69,Latina 10,Apartment
70.0,3,1.0,1,one,0.0,650,1800,1,0.0,0.0,1.0,0,1,0.0,1.0,E,0,1.0,0.0,1.0,1.0,1971.0,Águilas 66,Latina 10,Apartment
82.0,3,1.0,1,four,0.0,666,1585,1,0.0,,,0,0,,1.0,in process,0,,,,,,Águilas 66,Latina 10,Apartment
75.0,3,1.0,1,three,0.0,816,2267,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,1.0,0.0,0.0,1.0,1969.0,Águilas 66,Latina 10,Apartment
68.0,1,1.0,0,one,0.0,805,2456,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,2007.0,Lucero 69,Latina 10,Apartment
70.0,2,1.0,1,Mezzanine,1.0,798,2357,0,0.0,1.0,0.0,0,0,1.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
75.0,3,1.0,1,three,0.0,650,1680,1,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1960.0,Lucero 69,Latina 10,Apartment
65.0,3,1.0,1,three,0.0,798,2538,0,0.0,0.0,1.0,0,0,0.0,1.0,E,0,0.0,1.0,0.0,1.0,1957.0,Puerta del Ángel 70,Latina 10,Apartment
107.0,3,2.0,1,four,0.0,1358,3411,0,,,,0,0,1.0,,not indicated,0,,,,,,Lucero 69,Latina 10,Apartment
59.0,2,1.0,0,one,0.0,744,2542,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1955.0,Lucero 69,Latina 10,Apartment
62.0,3,1.0,1,two,0.0,737,2391,1,0.0,,,0,0,,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
52.0,2,1.0,1,four,0.0,613,2250,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,1966.0,Puerta del Ángel 70,Latina 10,Apartment
70.0,2,1.0,1,two,0.0,645,1784,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,1965.0,Aluche 67,Latina 10,Apartment
56.0,2,1.0,1,zero,1.0,646,2232,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Águilas 66,Latina 10,Apartment
54.0,2,1.0,1,two,0.0,662,2389,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,1.0,0.0,0.0,1.0,1988.0,Lucero 69,Latina 10,Apartment
75.0,2,1.0,1,one,0.0,1032,3173,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,0.0,1.0,0.0,1.0,,Los Cármenes 71,Latina 10,Apartment
74.0,3,1.0,1,two,0.0,908,2666,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
76.0,3,1.0,1,three,0.0,758,2026,0,0.0,,,1,0,1.0,1.0,F,0,1.0,1.0,0.0,1.0,1969.0,Aluche 67,Latina 10,Apartment
75.0,3,1.0,1,eight,0.0,686,1800,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,1.0,0.0,0.0,0.0,1967.0,Águilas 66,Latina 10,Apartment
75.0,3,1.0,1,eight,0.0,721,1920,0,0.0,,,0,0,1.0,1.0,in process,0,1.0,0.0,0.0,0.0,1967.0,Águilas 66,Latina 10,Apartment
109.0,3,2.0,1,one,0.0,1195,2734,0,0.0,0.0,1.0,0,1,1.0,1.0,F,0,0.0,1.0,1.0,0.0,,Lucero 69,Latina 10,Apartment
69.0,3,1.0,1,four,0.0,994,3261,1,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,1.0,0.0,1.0,0.0,,Los Cármenes 71,Latina 10,Apartment
73.0,3,1.0,1,three,0.0,583,1507,1,0.0,0.0,1.0,0,0,1.0,1.0,B,0,1.0,1.0,0.0,0.0,1967.0,Águilas 66,Latina 10,Apartment
78.0,2,1.0,1,nine,0.0,1169,3692,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
95.0,2,2.0,1,one,0.0,1346,3789,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,0.0,1.0,0.0,0.0,2011.0,Lucero 69,Latina 10,Apartment
67.0,3,1.0,1,three,0.0,740,2224,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,1,1.0,0.0,1.0,0.0,,Águilas 66,Latina 10,Apartment
62.0,2,1.0,0,one,0.0,650,2032,1,0.0,0.0,1.0,1,1,0.0,0.0,F,0,,,,,,Campamento 68,Latina 10,Apartment
45.0,3,1.0,1,zero,1.0,666,2889,0,0.0,,,0,0,0.0,1.0,not indicated,0,,,,,1926.0,Puerta del Ángel 70,Latina 10,Apartment
140.0,4,2.0,1,one,0.0,1485,3000,1,0.0,,,0,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,,Aluche 67,Latina 10,Apartment
107.0,3,2.0,1,four,0.0,1358,3411,0,0.0,0.0,1.0,0,0,1.0,1.0,G,1,,,,,,Lucero 69,Latina 10,Apartment
140.0,4,3.0,0,eight,0.0,1610,3393,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Los Cármenes 71,Latina 10,Apartment
57.0,1,1.0,0,one,0.0,784,2825,0,0.0,0.0,1.0,1,1,1.0,1.0,exempt property,0,1.0,1.0,0.0,0.0,2007.0,Lucero 69,Latina 10,Apartment
70.0,2,1.0,0,two,0.0,1024,3357,0,0.0,0.0,1.0,1,1,1.0,1.0,B,1,1.0,1.0,1.0,1.0,2019.0,Puerta del Ángel 70,Latina 10,Apartment
75.0,3,1.0,0,five,0.0,1064,3320,0,0.0,,,0,0,0.0,1.0,F,0,1.0,1.0,0.0,0.0,1969.0,Lucero 69,Latina 10,Apartment
70.0,3,1.0,0,zero,1.0,861,2614,0,0.0,0.0,1.0,1,1,1.0,0.0,E,0,0.0,1.0,0.0,0.0,,Lucero 69,Latina 10,Apartment
100.0,3,2.0,0,nine,0.0,1094,2600,0,0.0,,,1,1,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
115.0,3,3.0,0,five,0.0,1370,3217,0,0.0,0.0,1.0,1,1,1.0,1.0,D,1,0.0,0.0,0.0,1.0,2000.0,Lucero 69,Latina 10,Penthouse
90.0,2,2.0,0,four,0.0,1275,3667,0,0.0,,,1,1,1.0,1.0,in process,1,0.0,0.0,1.0,0.0,2004.0,Lucero 69,Latina 10,Apartment
84.0,3,1.0,0,two,0.0,897,2310,0,0.0,,,0,1,1.0,1.0,not indicated,0,0.0,0.0,1.0,0.0,1970.0,Aluche 67,Latina 10,Apartment
140.0,4,2.0,0,seven,0.0,1370,2643,1,0.0,,,0,1,1.0,1.0,D,1,0.0,1.0,0.0,1.0,,Lucero 69,Latina 10,Apartment
69.0,3,1.0,1,four,0.0,666,1884,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,,,,,,Campamento 68,Latina 10,Apartment
56.0,2,1.0,1,three,0.0,654,2268,0,0.0,,,0,1,,1.0,G,0,0.0,0.0,1.0,0.0,1965.0,Águilas 66,Latina 10,Apartment
87.0,3,2.0,1,one,0.0,910,2276,0,,0.0,1.0,1,0,1.0,1.0,in process,0,,,,,1990.0,Aluche 67,Latina 10,Apartment
62.0,2,1.0,0,three,0.0,851,2903,0,0.0,,,0,0,1.0,1.0,E,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
53.0,2,1.0,1,three,0.0,1038,4528,0,0.0,,,0,0,0.0,1.0,F,0,0.0,0.0,1.0,0.0,,Puerta del Ángel 70,Latina 10,Apartment
101.0,3,2.0,0,six,0.0,574,1069,1,0.0,,,1,0,1.0,,not indicated,0,,,,,1985.0,Lucero 69,Latina 10,Apartment
53.0,2,1.0,0,two,0.0,662,2434,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,1.0,0.0,0.0,0.0,1966.0,Lucero 69,Latina 10,Apartment
65.0,3,1.0,1,Basement & Semi-basement,1.0,621,1831,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,,,,,1958.0,Los Cármenes 71,Latina 10,Apartment
74.0,3,1.0,1,four,0.0,702,1878,1,0.0,0.0,1.0,1,0,1.0,1.0,in process,0,0.0,1.0,1.0,0.0,1968.0,Lucero 69,Latina 10,Apartment
52.0,1,1.0,1,zero,1.0,798,3173,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,,Puerta del Ángel 70,Latina 10,Apartment
59.0,2,1.0,1,seven,0.0,499,1542,0,0.0,0.0,1.0,0,1,1.0,1.0,not indicated,0,,,,,1973.0,Águilas 66,Latina 10,Apartment
90.0,3,1.0,1,one,0.0,705,1556,0,0.0,0.0,1.0,0,1,0.0,1.0,not indicated,0,,,,,,Los Cármenes 71,Latina 10,Duplex
59.0,0,2.0,0,zero,1.0,649,2134,1,0.0,,,0,0,0.0,0.0,not indicated,0,,,,,1953.0,Lucero 69,Latina 10,Apartment
52.0,2,1.0,1,three,0.0,686,2596,1,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,,,,,1964.0,Puerta del Ángel 70,Latina 10,Apartment
95.0,3,1.0,0,one,0.0,809,1768,0,0.0,0.0,1.0,0,0,0.0,1.0,E,0,0.0,0.0,1.0,1.0,,Lucero 69,Latina 10,Apartment
58.0,2,1.0,1,zero,1.0,662,2224,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,1970.0,Águilas 66,Latina 10,Apartment
80.0,3,1.0,1,one,0.0,780,2000,1,0.0,0.0,1.0,1,0,1.0,1.0,in process,0,1.0,0.0,0.0,0.0,1965.0,Aluche 67,Latina 10,Apartment
85.0,3,1.0,1,two,0.0,744,1765,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,1960.0,Los Cármenes 71,Latina 10,Duplex
51.0,3,1.0,1,four,0.0,648,2463,0,0.0,,,0,0,0.0,1.0,G,0,,,,,1968.0,Campamento 68,Latina 10,Apartment
75.0,2,1.0,1,seven,0.0,833,2333,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,,Águilas 66,Latina 10,Apartment
36.0,0,1.0,0,one,0.0,646,3472,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Studio
50.0,1,1.0,0,one,0.0,874,3740,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
91.0,3,2.0,0,four,0.0,1270,3604,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
80.0,2,2.0,0,one,0.0,1075,3162,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
75.0,2,1.0,1,one,0.0,1009,3067,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
61.0,3,1.0,1,three,0.0,813,2770,0,0.0,,,1,0,0.0,1.0,in process,0,,,,,1943.0,Puerta del Ángel 70,Latina 10,Apartment
78.0,2,1.0,1,one,0.0,705,1795,0,0.0,,,0,0,0.0,1.0,G,0,0.0,0.0,1.0,0.0,,Aluche 67,Latina 10,Apartment
97.0,3,2.0,0,two,0.0,1193,3063,0,1.0,,,0,0,1.0,1.0,not indicated,0,,,,,,Campamento 68,Latina 10,Apartment
90.0,3,1.0,1,three,0.0,1094,2889,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,0,,,,,,Los Cármenes 71,Latina 10,Apartment
79.0,3,1.0,1,one,0.0,910,2506,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,1970.0,Aluche 67,Latina 10,Apartment
66.0,3,1.0,1,zero,1.0,798,2500,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,1964.0,Puerta del Ángel 70,Latina 10,Apartment
90.0,2,2.0,0,four,0.0,1299,3778,0,0.0,,,1,1,1.0,1.0,not indicated,1,1.0,0.0,1.0,0.0,,Lucero 69,Latina 10,Apartment
52.0,3,1.0,0,three,0.0,553,1981,0,0.0,,,0,0,0.0,1.0,F,0,0.0,0.0,1.0,0.0,,Lucero 69,Latina 10,Apartment
66.0,2,1.0,1,three,0.0,650,1909,0,0.0,,,1,0,0.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Águilas 66,Latina 10,Apartment
58.0,2,1.0,1,one,0.0,561,1810,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,1.0,0.0,1.0,0.0,1960.0,Lucero 69,Latina 10,Apartment
67.0,2,1.0,1,two,0.0,740,2224,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1967.0,Aluche 67,Latina 10,Apartment
70.0,2,1.0,1,zero,1.0,625,1714,1,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,1.0,1.0,0.0,,Aluche 67,Latina 10,Apartment
68.0,3,1.0,1,two,0.0,666,1912,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,1.0,1.0,0.0,,Águilas 66,Latina 10,Apartment
74.0,2,2.0,1,five,0.0,798,2230,0,0.0,0.0,1.0,0,1,1.0,1.0,E,0,0.0,0.0,1.0,0.0,1982.0,Lucero 69,Latina 10,Apartment
77.0,3,1.0,1,two,0.0,816,2206,1,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Aluche 67,Latina 10,Apartment
98.0,3,1.0,1,four,0.0,1009,2347,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,1,,,,,,Lucero 69,Latina 10,Apartment
90.0,3,2.0,0,zero,1.0,1353,4033,0,0.0,1.0,0.0,0,1,1.0,1.0,E,1,,,,,,Los Cármenes 71,Latina 10,Apartment
75.0,3,1.0,0,two,0.0,864,2453,0,0.0,0.0,1.0,1,1,1.0,1.0,not indicated,0,,,,,,Águilas 66,Latina 10,Apartment
75.0,3,1.0,1,zero,1.0,649,1679,1,0.0,,,0,0,0.0,1.0,G,0,,,,,1953.0,Lucero 69,Latina 10,Apartment
105.0,3,2.0,0,six,0.0,1553,4286,0,0.0,1.0,0.0,1,1,1.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
75.0,3,1.0,0,five,0.0,1393,5067,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,1,,,,,,Puerta del Ángel 70,Latina 10,Apartment
113.0,3,1.0,0,six,0.0,1038,2124,0,0.0,1.0,0.0,1,0,1.0,1.0,not indicated,1,,,,,,Águilas 66,Latina 10,Apartment
133.0,4,2.0,0,four,0.0,1370,2782,0,0.0,0.0,1.0,1,0,1.0,1.0,E,1,,,,,,Aluche 67,Latina 10,Apartment
80.0,3,1.0,0,zero,1.0,994,2812,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,1.0,0.0,1.0,0.0,,Aluche 67,Latina 10,Apartment
58.0,2,1.0,1,zero,1.0,592,1931,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,0,0.0,0.0,0.0,1.0,1967.0,Aluche 67,Latina 10,Apartment
56.0,2,1.0,1,five,0.0,564,1884,1,0.0,,,0,1,0.0,1.0,in process,0,,,,,1964.0,Campamento 68,Latina 10,Apartment
62.0,3,1.0,0,one,0.0,744,2419,0,,,,0,0,0.0,,in process,0,,,,,1967.0,Lucero 69,Latina 10,Apartment
25.0,1,1.0,0,two,0.0,539,3996,0,0.0,0.0,1.0,1,0,0.0,1.0,C,0,,,,,,Puerta del Ángel 70,Latina 10,Penthouse
110.0,3,2.0,0,two,0.0,1197,2718,0,0.0,,,0,0,1.0,1.0,not indicated,0,,,,,,Los Cármenes 71,Latina 10,Apartment
48.0,1,1.0,1,zero,1.0,654,2646,0,0.0,0.0,1.0,1,1,0.0,1.0,in process,0,,,,,1954.0,Lucero 69,Latina 10,Apartment
56.0,2,1.0,1,three,0.0,658,2286,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,1960.0,Águilas 66,Latina 10,Apartment
65.0,2,1.0,0,one,0.0,650,1938,0,,,,0,0,0.0,1.0,not indicated,0,,,,,1968.0,Campamento 68,Latina 10,Apartment
101.0,4,1.0,1,one,0.0,979,2178,0,0.0,0.0,1.0,0,0,0.0,1.0,in process,1,0.0,1.0,1.0,0.0,1968.0,Campamento 68,Latina 10,Apartment
75.0,3,1.0,1,eight,0.0,923,2693,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,,Aluche 67,Latina 10,Apartment
73.0,3,1.0,1,four,0.0,851,2466,0,0.0,1.0,0.0,0,0,1.0,1.0,in process,1,,,,,,Águilas 66,Latina 10,Apartment
55.0,1,1.0,1,one,0.0,833,3182,0,0.0,0.0,1.0,1,1,0.0,0.0,in process,0,,,,,1925.0,Puerta del Ángel 70,Latina 10,Apartment
63.0,2,1.0,1,three,0.0,979,3492,0,0.0,0.0,1.0,1,1,1.0,1.0,A,1,1.0,0.0,1.0,0.0,2017.0,Puerta del Ángel 70,Latina 10,Apartment
54.0,1,1.0,1,zero,1.0,565,1961,0,0.0,,,0,0,0.0,,G,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
87.0,3,2.0,1,one,0.0,910,2276,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,,,,,,Aluche 67,Latina 10,Apartment
80.0,3,2.0,0,,0.0,816,2125,0,0.0,0.0,1.0,1,1,,,in process,0,,,,,1965.0,Aluche 67,Latina 10,Chalet
60.0,3,1.0,0,three,0.0,625,2000,1,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,0.0,0.0,1.0,1.0,,Lucero 69,Latina 10,Apartment
30.0,0,1.0,1,two,0.0,539,3330,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Studio
110.0,3,1.0,0,two,0.0,1081,2318,1,0.0,1.0,0.0,0,1,1.0,1.0,in process,1,0.0,0.0,0.0,1.0,,Aluche 67,Latina 10,Apartment
79.0,2,1.0,1,three,0.0,847,2266,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,0.0,0.0,1.0,1.0,,Águilas 66,Latina 10,Apartment
60.0,2,1.0,0,one,0.0,780,2667,0,0.0,,,1,0,0.0,1.0,in process,0,,,,,,Aluche 67,Latina 10,Apartment
168.0,5,2.0,0,three,0.0,1439,2381,0,0.0,,,0,1,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,,Campamento 68,Latina 10,Apartment
99.0,3,1.0,0,one,0.0,1289,3394,1,0.0,1.0,0.0,1,0,1.0,1.0,not indicated,0,0.0,1.0,0.0,1.0,,Los Cármenes 71,Latina 10,Apartment
55.0,1,2.0,0,three,0.0,939,3764,0,0.0,0.0,1.0,1,1,1.0,1.0,in process,0,0.0,0.0,0.0,1.0,2006.0,Puerta del Ángel 70,Latina 10,Penthouse
168.0,5,2.0,0,three,0.0,1439,2381,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,1,1.0,0.0,1.0,0.0,,Campamento 68,Latina 10,Apartment
80.0,3,1.0,0,one,0.0,762,1938,0,0.0,0.0,1.0,0,1,1.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
78.0,3,1.0,0,zero,1.0,798,2115,1,0.0,,,0,1,1.0,1.0,not indicated,1,0.0,0.0,0.0,1.0,,Águilas 66,Latina 10,Apartment
82.0,2,2.0,0,one,0.0,1213,3720,0,0.0,0.0,1.0,1,1,1.0,1.0,E,1,,,,,2004.0,Lucero 69,Latina 10,Apartment
68.0,1,1.0,1,zero,1.0,553,1515,1,0.0,,,0,0,0.0,1.0,not indicated,0,,,,,,Águilas 66,Latina 10,Apartment
120.0,4,2.0,0,zero,1.0,1094,2167,0,0.0,,,0,1,1.0,1.0,in process,0,0.0,1.0,0.0,1.0,2002.0,Campamento 68,Latina 10,Apartment
114.0,3,1.0,1,nine,0.0,1262,2851,0,0.0,1.0,0.0,0,1,1.0,1.0,in process,1,0.0,1.0,1.0,0.0,1977.0,Aluche 67,Latina 10,Apartment
45.0,1,1.0,0,zero,1.0,762,3444,0,0.0,0.0,1.0,1,1,0.0,0.0,not indicated,0,0.0,1.0,0.0,1.0,,Puerta del Ángel 70,Latina 10,Studio
34.0,0,1.0,1,two,0.0,539,2938,0,0.0,,,0,0,0.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Studio
50.0,2,1.0,0,three,0.0,666,2600,0,0.0,,,0,0,0.0,1.0,G,0,0.0,0.0,1.0,0.0,,Águilas 66,Latina 10,Apartment
54.0,2,1.0,0,two,0.0,662,2389,0,0.0,0.0,1.0,1,1,0.0,1.0,not indicated,0,1.0,0.0,1.0,0.0,,Lucero 69,Latina 10,Apartment
63.0,2,1.0,0,three,0.0,666,2063,0,0.0,,,0,1,0.0,1.0,F,0,,,,,,Águilas 66,Latina 10,Apartment
200.0,4,2.0,0,zero,1.0,1473,2074,0,0.0,0.0,1.0,0,0,1.0,1.0,in process,0,0.0,1.0,0.0,0.0,1984.0,Aluche 67,Latina 10,Apartment
56.0,2,1.0,0,two,0.0,583,1964,1,0.0,,,0,0,0.0,1.0,not indicated,0,,,,,,Lucero 69,Latina 10,Apartment
44.0,1,1.0,0,one,0.0,766,3545,0,0.0,,,1,1,0.0,1.0,in process,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
66.0,3,1.0,0,three,0.0,705,2120,1,0.0,,,0,1,0.0,1.0,in process,0,,,,,,Aluche 67,Latina 10,Apartment
114.0,4,2.0,0,Mezzanine,1.0,1323,3070,0,0.0,,,1,1,1.0,1.0,in process,0,0.0,0.0,1.0,0.0,,Puerta del Ángel 70,Latina 10,Apartment
80.0,3,1.0,0,zero,1.0,777,1988,0,0.0,0.0,1.0,0,1,0.0,1.0,in process,0,,,,,,Lucero 69,Latina 10,Apartment
90.0,3,2.0,0,three,0.0,945,2322,0,0.0,0.0,1.0,1,0,0.0,1.0,in process,0,1.0,0.0,1.0,0.0,,Lucero 69,Latina 10,Apartment
150.0,3,2.0,0,zero,1.0,884,1267,1,0.0,,,0,1,1.0,1.0,exempt property,1,1.0,0.0,1.0,0.0,,Águilas 66,Latina 10,Apartment
120.0,4,2.0,0,,0.0,933,1708,0,0.0,0.0,1.0,1,0,,,in process,0,1.0,0.0,1.0,0.0,,Los Cármenes 71,Latina 10,Chalet
45.0,2,1.0,0,four,0.0,674,2933,0,0.0,0.0,1.0,1,1,0.0,0.0,in process,0,,,,,1965.0,Aluche 67,Latina 10,Apartment
72.0,1,1.0,0,zero,1.0,725,2014,0,0.0,0.0,1.0,0,1,0.0,1.0,not indicated,0,,,,,,Puerta del Ángel 70,Latina 10,Apartment
150.0,4,2.0,0,one,0.0,1846,3853,0,0.0,,,1,1,1.0,1.0,not indicated,1,,,,,,Puerta del Ángel 70,Latina 10,Apartment
41.0,0,1.0,0,zero,1.0,798,4024,0,0.0,0.0,1.0,1,1,1.0,1.0,E,0,,,,,2005.0,Puerta del Ángel 70,Latina 10,Apartment
120.0,4,2.0,0,Mezzanine,1.0,1148,2333,0,0.0,,,1,1,0.0,1.0,in process,0,,,,,,Águilas 66,Latina 10,Apartment
