sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
59.0,2,2.0,False,1,False,796,164416,2787,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
58.0,2,2.0,False,4,False,800,165435,2852,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
79.0,3,2.0,False,1,False,925,202629,2565,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
60.0,2,2.0,False,Bajo,True,796,164242,2737,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
121.0,3,2.0,False,3,False,1094,260000,2149,False,False,2001.0,False,True,True,True,True,True,not indicated,True,True,False,False,True,Los Rosales 133,Villaverde 21,Apartment
126.0,3,2.0,False,2,False,1187,294900,2340,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
134.0,4,2.0,False,1,False,1250,319900,2387,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
111.0,3,2.0,False,1,False,1094,259900,2341,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
122.0,3,2.0,False,2,False,1164,285900,2343,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
125.0,3,2.0,False,1,False,1174,289900,2319,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
102.0,2,2.0,False,1,False,1066,249900,2450,False,True,Unknown,Unknown,Unknown,False,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
104.0,3,2.0,False,1,False,1131,273352,2628,False,False,2020.0,False,True,True,True,True,True,in process,True,False,True,True,False,Butarque 131,Villaverde 21,Apartment
66.0,3,1.0,True,1,False,561,104900,1589,False,False,Unknown,False,True,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
95.0,2,1.0,True,2,False,762,155000,1632,False,False,1965.0,False,True,False,False,False,True,D,False,False,False,True,True,San Andrés 134,Villaverde 21,Apartment
74.0,3,1.0,True,1,False,539,100000,1351,False,False,1968.0,Unknown,Unknown,False,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
97.0,2,1.0,True,Bajo,True,948,210000,2165,False,False,2003.0,False,True,False,True,True,True,D,True,False,False,True,True,Butarque 131,Villaverde 21,Apartment
90.0,2,2.0,True,7,False,1038,240000,2667,False,False,2004.0,False,True,True,True,True,True,in process,True,False,True,False,False,San Andrés 134,Villaverde 21,Penthouse
130.0,4,2.0,True,3,False,1086,257000,1977,False,False,Unknown,False,True,True,True,True,True,in process,False,False,True,False,True,San Andrés 134,Villaverde 21,Apartment
49.0,2,1.0,True,Bajo,True,466,84000,1714,False,False,1969.0,False,True,False,False,True,True,E,False,True,False,False,False,San Andrés 134,Villaverde 21,Apartment
151.0,3,2.0,False,6,False,1235,314000,2079,False,False,Unknown,False,True,True,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
69.0,3,1.0,True,4,False,570,107000,1551,False,False,1961.0,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
170.0,3,2.0,False,8,False,1262,325000,1912,False,False,2010.0,False,True,True,True,True,True,not indicated,True,False,False,True,True,Butarque 131,Villaverde 21,Penthouse
48.0,2,1.0,True,Unknown,Unknown,489,89000,1854,False,Unknown,1971.0,Unknown,Unknown,False,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
98.0,3,2.0,False,7,False,1161,284900,2907,False,False,2001.0,False,True,True,True,True,True,not indicated,True,True,False,False,True,Los Rosales 133,Villaverde 21,Apartment
50.0,1,1.0,False,7,False,686,135000,2700,False,False,2008.0,False,True,True,True,True,True,in process,True,False,False,True,False,San Andrés 134,Villaverde 21,Apartment
136.0,3,2.0,True,5,False,1009,230000,1691,False,False,1999.0,False,True,False,True,True,True,in process,True,False,True,True,True,San Andrés 134,Villaverde 21,Penthouse
80.0,3,1.0,True,3,False,791,163000,2038,False,False,Unknown,Unknown,Unknown,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
95.0,3,1.0,True,2,False,868,185000,1947,False,False,1975.0,False,True,True,True,False,True,in process,False,False,False,True,True,San Andrés 134,Villaverde 21,Apartment
56.0,3,1.0,True,5,False,447,80000,1429,True,False,1965.0,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
43.0,1,1.0,True,Bajo,True,466,84000,1953,False,False,1971.0,Unknown,Unknown,False,False,False,True,E,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
72.0,3,1.0,True,3,False,625,119900,1665,True,False,Unknown,Unknown,Unknown,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
100.0,4,2.0,True,1,False,762,154900,1549,False,False,Unknown,Unknown,Unknown,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
70.0,3,1.0,True,4,False,625,119900,1713,True,False,Unknown,Unknown,Unknown,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
60.0,2,1.0,True,Bajo,True,446,79900,1332,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
60.0,2,1.0,True,2,False,446,79900,1332,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
91.0,3,2.0,True,3,False,666,129900,1427,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
74.0,3,1.0,True,2,False,539,99900,1350,True,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
110.0,3,2.0,False,5,False,1135,275000,2500,False,False,Unknown,Unknown,Unknown,True,True,True,True,in process,True,True,False,True,False,Butarque 131,Villaverde 21,Apartment
83.0,3,1.0,True,3,False,501,91500,1102,False,False,1966.0,Unknown,Unknown,False,False,False,True,in process,False,False,False,False,True,San Andrés 134,Villaverde 21,Apartment
25.0,0,1.0,True,Unknown,Unknown,662,129000,5160,False,False,Unknown,Unknown,Unknown,False,False,True,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Studio
65.0,2,1.0,True,Entreplanta exterior,True,479,86860,1336,True,False,1982.0,Unknown,Unknown,False,False,False,True,in process,False,False,False,False,True,San Andrés 134,Villaverde 21,Apartment
58.0,3,1.0,True,3,False,561,105000,1810,False,False,1966.0,False,True,False,False,False,True,E,False,False,False,True,False,Butarque 131,Villaverde 21,Apartment
115.0,3,2.0,True,6,False,967,216000,1878,False,Unknown,2001.0,False,True,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Butarque 131,Villaverde 21,Apartment
82.0,3,1.0,True,4,False,625,120000,1463,False,False,1960.0,False,True,True,True,False,True,in process,False,False,True,False,False,San Andrés 134,Villaverde 21,Apartment
83.0,3,1.0,True,Bajo,True,686,135000,1627,False,False,1985.0,False,True,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
90.0,2,1.0,True,Bajo,True,954,212000,2356,False,False,2002.0,False,True,True,True,True,True,C,False,False,True,True,False,Butarque 131,Villaverde 21,Apartment
95.0,2,2.0,True,5,False,864,184000,1937,False,False,2011.0,False,True,False,True,True,True,in process,False,True,False,False,True,San Cristóbal 135,Villaverde 21,Apartment
89.0,3,1.0,True,Bajo,True,780,160000,1798,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
178.0,4,2.0,True,5,False,1200,299990,1685,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
59.0,2,1.0,True,2,False,613,117000,1983,False,False,Unknown,False,True,True,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
100.0,4,1.0,True,Bajo,True,798,165000,1650,False,False,Unknown,True,False,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
68.0,3,1.0,True,4,False,517,95000,1397,True,False,Unknown,False,True,True,False,False,True,F,False,False,True,False,True,San Andrés 134,Villaverde 21,Apartment
50.0,2,1.0,True,2,False,566,106000,2120,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
114.0,4,2.0,True,2,False,1006,229000,2009,False,False,1987.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
81.0,3,2.0,True,3,False,762,155000,1914,False,False,1999.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
91.0,2,2.0,True,5,False,1004,228208,2508,False,False,2020.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Butarque 131,Villaverde 21,Apartment
95.0,3,1.0,True,3,False,539,100000,1053,True,False,1970.0,False,True,False,False,False,True,in process,False,False,True,False,True,Butarque 131,Villaverde 21,Apartment
80.0,3,1.0,True,Bajo,True,705,140000,1750,False,False,Unknown,False,True,True,True,False,True,in process,False,False,False,False,True,San Andrés 134,Villaverde 21,Apartment
60.0,2,1.0,True,3,False,561,105000,1750,False,False,1967.0,Unknown,Unknown,False,False,False,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
80.0,3,1.0,True,3,False,798,165000,2062,False,False,1977.0,True,False,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
60.0,2,1.0,True,5,False,413,73000,1217,False,False,1960.0,False,True,True,False,True,True,in process,False,False,True,False,True,San Cristóbal 135,Villaverde 21,Apartment
50.0,1,1.0,True,6,False,777,159000,3180,False,False,2007.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
136.0,3,1.0,True,1,False,690,135990,1000,False,False,1967.0,Unknown,Unknown,False,False,False,True,in process,False,False,False,True,True,San Andrés 134,Villaverde 21,Apartment
96.0,2,2.0,True,7,False,948,210000,2188,False,False,2001.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
71.0,2,2.0,True,2,False,910,198000,2789,False,False,2001.0,False,True,True,True,True,True,in process,False,False,False,False,True,Los Rosales 133,Villaverde 21,Apartment
74.0,2,1.0,True,1,False,705,139900,1891,False,False,1966.0,False,True,False,True,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
65.0,2,1.0,True,2,False,583,110000,1692,False,False,1962.0,False,True,False,True,False,True,E,False,False,True,False,True,San Cristóbal 135,Villaverde 21,Apartment
93.0,3,1.0,True,9,False,780,160000,1720,True,False,1976.0,True,False,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
75.0,3,1.0,True,2,False,553,103000,1373,False,False,1968.0,False,True,False,True,False,True,in process,False,False,False,True,True,San Andrés 134,Villaverde 21,Apartment
63.0,3,1.0,False,Entreplanta interior,True,539,100000,1587,True,False,Unknown,Unknown,Unknown,False,False,False,False,in process,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
65.0,3,1.0,True,4,False,494,90000,1385,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
115.0,3,1.0,True,1,False,762,154900,1347,False,Unknown,1975.0,False,True,False,True,Unknown,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Duplex
63.0,2,1.0,True,2,False,458,82260,1306,False,False,Unknown,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
72.0,3,1.0,True,6,False,703,139400,1936,False,False,1961.0,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
100.0,2,2.0,False,Bajo,True,762,154900,1549,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
90.0,3,2.0,False,3,False,762,155000,1722,False,False,1998.0,Unknown,Unknown,True,True,True,True,C,True,False,False,True,True,San Andrés 134,Villaverde 21,Apartment
66.0,3,1.0,True,2,False,485,88000,1333,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
102.0,3,2.0,False,5,False,994,225000,2206,False,False,Unknown,True,False,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
105.0,2,1.0,True,6,False,881,189000,1800,False,False,1995.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
95.0,4,1.0,True,4,False,698,138000,1453,False,False,Unknown,False,True,False,False,False,True,in process,False,False,False,False,True,Los Rosales 133,Villaverde 21,Apartment
120.0,3,1.0,False,2,False,901,195000,1625,False,False,1962.0,False,True,False,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
90.0,3,2.0,False,4,False,985,222000,2467,False,False,2001.0,False,True,True,True,True,True,D,True,False,True,False,True,Butarque 131,Villaverde 21,Apartment
64.0,3,1.0,False,Bajo,True,449,80500,1258,True,False,Unknown,False,True,False,True,False,True,in process,False,False,False,False,True,Los Rosales 133,Villaverde 21,Apartment
80.0,3,1.0,False,3,False,857,182000,2275,False,False,1974.0,Unknown,Unknown,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
120.0,3,2.0,False,2,False,1187,295000,2458,False,False,2003.0,False,True,True,True,False,True,in process,True,True,False,True,False,San Andrés 134,Villaverde 21,Apartment
82.0,2,2.0,False,6,False,1122,270000,3293,False,False,Unknown,Unknown,Unknown,True,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
81.0,3,1.0,True,3,False,609,116100,1433,False,False,Unknown,Unknown,Unknown,False,False,False,True,G,False,False,False,True,True,Butarque 131,Villaverde 21,Apartment
103.0,3,2.0,False,4,False,1067,250000,2427,False,False,Unknown,False,True,True,True,True,True,exempt property,True,False,True,False,True,Los Rosales 133,Villaverde 21,Apartment
63.0,3,1.0,True,4,False,446,79900,1268,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
70.0,3,1.0,True,3,False,535,99000,1414,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
60.0,3,1.0,False,2,False,420,74550,1242,True,False,1960.0,False,True,True,False,False,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
45.0,2,1.0,True,3,False,561,105000,2333,False,False,1960.0,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
95.0,3,1.0,True,2,False,666,130000,1368,False,False,1985.0,False,True,True,True,False,True,not indicated,False,False,True,False,True,Los Rosales 133,Villaverde 21,Apartment
70.0,3,1.0,False,2,False,625,120000,1714,True,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
71.0,3,1.0,True,1,False,740,149000,2099,False,False,1970.0,Unknown,Unknown,False,False,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
70.0,3,1.0,True,3,False,686,135000,1929,True,False,1969.0,False,True,False,False,True,True,E,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
98.0,4,2.0,True,Bajo,True,1009,230000,2347,False,False,1977.0,False,True,False,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Rosales 133,Villaverde 21,Apartment
55.0,3,1.0,True,2,False,499,91000,1655,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Los Ángeles 132,Villaverde 21,Apartment
115.0,4,1.0,True,1,False,867,184900,1608,False,False,Unknown,False,True,True,True,False,True,in process,False,False,False,True,False,Los Rosales 133,Villaverde 21,Apartment
78.0,3,1.0,False,4,False,654,127000,1628,False,Unknown,Unknown,Unknown,Unknown,False,False,False,Unknown,E,False,Unknown,Unknown,Unknown,Unknown,San Andrés 134,Villaverde 21,Apartment
68.0,3,1.0,True,4,False,465,83900,1234,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,San Cristóbal 135,Villaverde 21,Apartment
120.0,3,1.0,False,2,False,851,180000,1500,False,False,Unknown,Unknown,Unknown,True,True,False,True,in process,True,True,False,True,False,San Andrés 134,Villaverde 21,Apartment
64.0,3,1.0,True,1,False,428,76000,1188,True,False,Unknown,False,True,True,False,False,True,in process,False,False,True,True,False,San Cristóbal 135,Villaverde 21,Apartment
