price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,urban_mobility_index,education_index,employment_index
226000,planta 1,exterior,3,60.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
280000,planta 2,exterior,3,102.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
128500,planta 3,exterior,2,49.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
200000,planta 2,exterior,2,65.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
189000,bajo,exterior,2,53.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
194000,planta 2,exterior,3,73.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
130000,planta 4,exterior,2,51.0,0,0,Ventas,ciudad lineal,1822.0,6.81,6.34,7.79
160000,planta 4,exterior,2,47.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
260000,planta 2,exterior,3,94.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
149500,planta 4,exterior,3,62.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
226000,planta 1,exterior,3,65.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
150000,bajo,exterior,2,53.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
165000,planta 2,exterior,2,59.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
139000,planta 3,exterior,2,59.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
157000,entreplanta,exterior,2,62.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
145950,planta 1,exterior,2,59.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
150000,bajo,exterior,1,50.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
145000,bajo,exterior,1,61.0,0,0,Ventas,ciudad lineal,1822.0,6.81,6.34,7.79
150000,planta 3,exterior,3,60.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
224000,planta 1,exterior,1,53.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
110000,semi-sotano,interior,1,44.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
165000,bajo,exterior,2,92.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
142000,bajo,exterior,1,50.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
200000,planta 4,exterior,3,62.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
75000,bajo,exterior,2,50.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
175000,planta 1,exterior,3,62.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
224000,planta 4,exterior,3,82.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
259000,planta 4,exterior,1,55.0,0,0,Ventas,ciudad lineal,1822.0,6.81,6.34,7.79
228000,planta 4,exterior,3,85.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
224000,planta 4,exterior,3,85.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
185000,planta 1,exterior,2,75.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
155000,planta 1,exterior,3,57.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
245808,planta 1,exterior,2,92.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
195000,planta 2,exterior,2,60.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
154000,bajo,exterior,2,53.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
145000,planta 2,exterior,2,58.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
145950,planta 1,exterior,3,59.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
140000,bajo,exterior,2,63.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
170000,planta 1,exterior,2,60.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
147000,planta 5,exterior,3,66.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
208000,bajo,exterior,2,83.0,0,1,San Pascual,ciudad lineal,309.0,6.44,7.82,6.18
122500,planta 1,exterior,2,51.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
134900,planta 3,exterior,2,56.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
180000,planta 4,exterior,3,68.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
149000,planta 4,exterior,2,58.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
240000,planta 3,exterior,3,79.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
122500,entreplanta,exterior,3,51.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
122500,planta 1,exterior,3,51.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
170000,planta 2,interior,3,84.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
156000,planta 3,exterior,2,54.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
123000,bajo,exterior,1,35.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
132870,bajo,interior,1,58.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
126000,planta 4,exterior,2,62.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
150000,planta 3,exterior,2,49.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
145000,planta 4,exterior,2,65.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
186000,planta 3,exterior,3,68.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
225000,planta 1,exterior,3,70.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
210436,planta 4,exterior,3,57.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
152000,planta 3,exterior,2,50.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
135000,bajo,exterior,1,67.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
165000,planta 1,exterior,3,69.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
210000,planta 1,exterior,3,70.0,0,0,Quintana,ciudad lineal,504.0,12.09,5.87,8.41
195000,bajo,exterior,3,96.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
105000,bajo,interior,1,26.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
179900,planta 1,exterior,1,84.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
99000,planta 1,interior,1,41.0,0,0,Ventas,ciudad lineal,1822.0,6.81,6.34,7.79
154500,bajo,interior,2,55.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
139900,bajo,exterior,2,53.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
145950,planta 1,exterior,3,55.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
144900,planta 3,exterior,3,67.0,0,0,Pueblo Nuevo,ciudad lineal,1146.0,7.56,6.53,8.17
127000,bajo,exterior,1,45.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
85000,bajo,exterior,1,39.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
95000,bajo,exterior,1,37.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
113000,bajo,exterior,1,35.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
144500,planta 1,exterior,1,43.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
80000,bajo,exterior,1,40.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
137000,planta 1,exterior,1,43.0,0,0,Valverde,fuencarral,434.0,4.9,4.94,6.27
480000,planta 2,exterior,3,126.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
145000,planta 1,exterior,2,55.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
299000,planta 11,exterior,3,84.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
248700,planta 2,exterior,2,86.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
185000,planta 2,interior,1,68.0,0,1,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
181000,planta 1,exterior,3,93.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
149000,planta 2,exterior,2,63.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
125500,planta 4,exterior,2,70.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
176000,bajo,exterior,1,65.0,0,1,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
173000,planta 3,exterior,3,65.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
139000,planta 3,exterior,2,52.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
346000,planta 4,exterior,3,116.0,1,1,Campamento,latina,0.0,7.4,8.33,9.74
180000,planta 4,exterior,3,84.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
349000,planta 7,exterior,2,80.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
179000,planta 1,exterior,2,66.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
149000,planta 2,exterior,2,66.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
205000,bajo,exterior,4,125.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
275000,planta 4,exterior,2,65.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
230000,casa,exterior,3,90.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
159900,planta 1,exterior,3,62.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
149000,planta 2,interior,3,69.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
244800,planta 2,exterior,2,86.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
165000,planta 1,exterior,3,72.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
139500,bajo,exterior,2,60.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
159900,bajo,exterior,4,102.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
228000,casa,exterior,3,103.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
329900,planta 2,exterior,3,133.0,0,1,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
180000,planta 1,exterior,2,60.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
153000,planta 4,exterior,2,64.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
139000,planta 1,interior,2,43.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
159999,planta 1,exterior,1,59.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
154900,bajo,exterior,3,72.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
170000,planta 5,exterior,2,74.0,0,0,Campamento,latina,0.0,7.4,8.33,9.74
260000,planta 4,exterior,3,88.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
346000,planta 4,exterior,3,116.0,1,0,Campamento,latina,0.0,7.4,8.33,9.74
260000,planta 3,exterior,3,76.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
269000,planta 2,exterior,2,100.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
309000,planta 1,exterior,4,84.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
249900,planta 4,exterior,2,98.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
165900,planta 1,exterior,2,78.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
159000,planta 5,exterior,3,65.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
210000,planta 2,exterior,3,81.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
145500,planta 10,exterior,2,67.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
339000,planta 7,exterior,3,78.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
145000,planta 1,exterior,3,77.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
210000,bajo,exterior,3,108.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
189000,planta 4,exterior,3,55.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
153000,planta 4,exterior,2,62.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
212500,bajo,exterior,2,66.0,0,1,Aluche,latina,1223.0,6.78,8.65,8.63
199000,bajo,exterior,3,77.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
304000,planta 2,exterior,3,92.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
199000,planta 1,exterior,3,67.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
185000,planta 1,exterior,2,71.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
249000,planta 3,exterior,3,76.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
159000,planta 4,exterior,2,64.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
249900,planta 6,exterior,3,106.0,1,0,Campamento,latina,0.0,7.4,8.33,9.74
119000,bajo,exterior,1,43.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
250000,planta 2,exterior,3,90.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
195000,planta 1,exterior,2,70.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
168000,planta 2,exterior,2,71.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
169900,planta 2,exterior,3,71.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
179000,planta 2,exterior,3,64.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
249000,planta 2,exterior,1,70.0,1,1,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
175000,bajo,exterior,3,71.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
230000,bajo,exterior,3,150.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
279000,planta 3,exterior,3,90.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
104000,bajo,exterior,1,47.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
160000,planta 1,exterior,2,60.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
149000,planta 3,exterior,3,80.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
142500,planta 1,exterior,2,55.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
319000,chalet,exterior,4,100.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
110000,planta 4,exterior,2,60.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
164900,planta 8,exterior,3,102.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
120000,planta 4,exterior,3,66.0,0,1,Lucero,latina,727.0,5.9,8.51,9.21
177000,planta 2,exterior,3,72.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
282000,casa,exterior,4,116.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
169000,planta 1,exterior,1,59.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
239000,planta 4,exterior,4,94.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
249000,planta 2,exterior,1,70.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
265000,planta 3,exterior,3,94.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
195000,planta 2,exterior,3,75.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
329000,planta 2,exterior,3,133.0,0,1,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
159000,planta 5,exterior,3,68.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
325000,planta 3,exterior,3,74.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
139500,planta 2,exterior,3,72.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
330000,planta 1,exterior,3,139.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
155000,planta 4,exterior,3,71.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
145000,planta 3,exterior,3,60.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
155000,planta 1,exterior,3,75.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
130000,planta 4,exterior,2,58.0,0,0,Campamento,latina,0.0,7.4,8.33,9.74
145000,planta 4,exterior,2,75.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
166000,planta 1,exterior,2,58.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
165000,planta 4,exterior,3,75.0,1,0,Campamento,latina,0.0,7.4,8.33,9.74
169999,planta 1,exterior,3,66.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
169000,bajo,exterior,2,62.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
149000,bajo,exterior,2,69.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
425000,planta 2,exterior,4,105.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
165000,bajo,exterior,1,60.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
240000,planta 1,exterior,3,116.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
200000,planta 3,exterior,3,66.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
110000,planta 2,exterior,2,46.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
219000,planta 4,exterior,2,78.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
172000,planta 3,exterior,3,57.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
192000,planta 3,exterior,3,93.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
89500,entreplanta,exterior,1,42.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
142000,planta 2,exterior,2,65.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
137900,planta 2,exterior,3,63.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
175000,planta 5,exterior,2,68.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
122500,planta 1,exterior,3,56.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
199000,planta 1,exterior,4,97.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
140000,bajo,exterior,2,48.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
189900,planta 1,exterior,1,75.0,1,1,Cuatro Vientos,latina,0.0,5.35,9.13,8.09
129000,bajo,exterior,3,65.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
147700,planta 2,exterior,1,59.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
208884,bajo,exterior,2,75.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
124848,bajo,exterior,1,37.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
350000,planta 1,exterior,3,85.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
114000,planta 4,exterior,2,60.0,0,0,Campamento,latina,0.0,7.4,8.33,9.74
140000,planta 3,exterior,3,76.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
154900,planta 2,exterior,3,72.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
263000,planta -1,exterior,3,270.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
172000,planta 2,exterior,2,77.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
138000,planta 3,interior,3,60.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
230000,planta 3,exterior,3,83.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
155000,bajo,exterior,2,90.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
225000,planta 3,exterior,3,75.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
240000,planta 2,exterior,4,99.0,1,0,Campamento,latina,0.0,7.4,8.33,9.74
160000,planta 3,exterior,2,65.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
163900,planta 1,exterior,3,71.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
94000,bajo,exterior,1,43.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
168500,planta 1,exterior,1,75.0,1,1,Cuatro Vientos,latina,0.0,5.35,9.13,8.09
140000,planta 2,exterior,1,68.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
159000,planta 2,exterior,3,83.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
125000,planta 4,exterior,2,69.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
130000,planta 3,exterior,3,64.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
170000,planta 3,exterior,1,45.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
169000,planta 1,exterior,3,65.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
105000,bajo,exterior,3,57.0,1,0,Aluche,latina,1223.0,6.78,8.65,8.63
310000,planta 3,exterior,2,84.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
136000,planta 3,exterior,3,57.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
149000,planta 4,exterior,2,57.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
225000,planta 3,exterior,3,77.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
260000,bajo,exterior,4,145.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
130000,planta 6,exterior,1,58.0,0,0,Campamento,latina,0.0,7.4,8.33,9.74
220000,planta 1,exterior,1,56.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
190000,planta 4,exterior,3,74.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
166000,bajo,exterior,3,97.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
160000,bajo,exterior,2,63.0,0,0,Campamento,latina,0.0,7.4,8.33,9.74
346000,planta 4,exterior,3,115.0,1,1,Campamento,latina,0.0,7.4,8.33,9.74
260000,planta 1,exterior,3,98.0,1,0,Campamento,latina,0.0,7.4,8.33,9.74
390000,planta 4,exterior,2,100.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
150000,planta 5,exterior,3,70.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
135000,bajo,exterior,1,45.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
130000,planta 5,exterior,3,60.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
278000,planta 2,exterior,1,55.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
350000,entreplanta,exterior,2,90.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
149000,planta 7,exterior,3,89.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
300000,planta 3,exterior,2,85.0,1,1,Campamento,latina,0.0,7.4,8.33,9.74
425000,bajo,exterior,4,140.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
175000,planta 2,exterior,3,82.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
189000,bajo,exterior,2,72.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
149900,planta 3,exterior,3,72.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
125000,planta 1,interior,2,45.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
149900,planta 1,exterior,3,60.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
169000,planta 2,exterior,3,79.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
143000,bajo,exterior,2,67.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
240000,bajo,exterior,2,74.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
180000,planta 2,exterior,2,83.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
182000,planta 2,exterior,3,75.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
145000,planta 4,exterior,3,64.0,0,0,Las Águilas,latina,2843.0,5.21,8.92,7.67
280000,planta 9,exterior,3,100.0,1,0,Campamento,latina,0.0,7.4,8.33,9.74
168000,planta 3,exterior,2,60.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
152000,planta 4,exterior,2,75.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
180000,planta 2,exterior,3,87.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
250000,planta 3,exterior,3,69.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
174000,planta 3,exterior,1,64.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
165900,planta 1,exterior,2,80.0,1,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
190000,planta 2,exterior,3,92.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
153000,planta 2,exterior,1,40.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
328999,planta 3,exterior,1,82.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
93000,bajo,exterior,1,35.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
139900,planta 4,interior,1,40.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
114900,planta 1,exterior,2,45.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
190000,bajo,exterior,3,65.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
329000,chalet,exterior,4,130.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
444000,planta 1,exterior,5,144.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
155000,planta 2,exterior,3,82.0,0,0,Aluche,latina,1223.0,6.78,8.65,8.63
250000,entreplanta,exterior,3,76.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
248700,planta 2,exterior,2,87.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
145000,planta 2,exterior,3,80.0,0,0,Los Cármenes,latina,0.0,5.5,10.64,10.6
295000,planta 2,exterior,3,93.0,1,1,Los Cármenes,latina,0.0,5.5,10.64,10.6
139000,planta 1,exterior,2,66.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
185000,planta 1,exterior,3,100.0,1,0,Lucero,latina,727.0,5.9,8.51,9.21
110000,bajo,interior,1,31.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
177000,planta 2,exterior,3,73.0,1,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
179000,planta 1,exterior,4,93.0,0,0,Lucero,latina,727.0,5.9,8.51,9.21
88000,semi-sotano,exterior,3,51.0,0,0,Puerta del Ángel,latina,1025.0,7.33,8.23,9.97
235000,planta 4,exterior,1,65.0,1,1,Lucero,latina,727.0,5.9,8.51,9.21
