Area,rooms,floor,price,elevator,exterior,district
72.0,2,1.0,170000,True,True,Villaverde 21
99.0,3,1.0,229000,True,True,Villaverde 21
112.0,3,3.0,299000,True,True,Villaverde 21
144.0,4,2.0,268000,True,True,Villaverde 21
77.0,3,1.0,199306,True,True,Villaverde 21
103.0,3,3.0,235293,True,True,Villaverde 21
105.0,2,5.0,232695,True,True,Villaverde 21
105.0,3,5.0,235815,True,True,Villaverde 21
106.0,3,1.0,250356,True,True,Villaverde 21
105.0,3,6.0,235305,True,True,Villaverde 21
105.0,3,3.0,234990,True,True,Villaverde 21
103.0,3,2.0,235815,True,True,Villaverde 21
103.0,3,4.0,236227,True,True,Villaverde 21
105.0,3,4.0,234990,True,True,Villaverde 21
103.0,3,4.0,235293,True,True,Villaverde 21
114.0,3,3.0,253291,True,True,Villaverde 21
103.0,3,2.0,235172,True,True,Villaverde 21
106.0,3,2.0,252891,True,True,Villaverde 21
105.0,3,1.0,236154,True,True,Villaverde 21
103.0,3,1.0,236227,True,True,Villaverde 21
98.0,2,5.0,228208,True,True,Villaverde 21
105.0,3,2.0,235402,True,True,Villaverde 21
60.0,2,0.0,130000,False,True,Villaverde 21
130.0,2,3.0,215000,False,True,Villaverde 21
70.0,3,7.0,129000,True,True,Villaverde 21
76.0,3,1.0,196541,True,True,Villaverde 21
70.0,3,1.0,130000,False,True,Villaverde 21
63.0,3,1.0,69900,False,True,Villaverde 21
51.0,3,3.0,115000,False,True,Villaverde 21
90.0,2,4.0,139000,False,True,Villaverde 21
55.0,2,0.0,109000,False,True,Villaverde 21
73.0,3,0.5,115000,False,True,Villaverde 21
82.0,3,2.0,163000,True,True,Villaverde 21
95.0,3,1.0,177000,False,True,Villaverde 21
97.0,4,1.0,160000,False,True,Villaverde 21
65.0,2,2.0,126000,False,False,Villaverde 21
122.0,3,3.0,205000,True,True,Villaverde 21
109.0,4,4.0,149000,True,True,Villaverde 21
85.0,4,2.0,155000,False,True,Villaverde 21
122.0,3,1.0,280000,True,True,Villaverde 21
56.0,3,1.0,89000,False,True,Villaverde 21
56.0,2,3.0,79000,False,True,Villaverde 21
110.0,3,6.0,240000,True,True,Villaverde 21
100.0,3,1.0,205000,True,True,Villaverde 21
68.0,2,1.0,104000,False,True,Villaverde 21
92.0,3,1.0,136000,False,True,Villaverde 21
56.0,3,5.0,100000,False,True,Villaverde 21
60.0,2,3.0,135000,False,True,Villaverde 21
64.0,2,3.0,112000,False,True,Villaverde 21
72.0,3,0.0,93556,False,True,Villaverde 21
90.0,3,3.0,234990,True,True,Villaverde 21
79.0,4,4.0,129900,True,True,Villaverde 21
89.0,3,1.0,165000,True,True,Villaverde 21
93.0,3,1.0,147000,False,True,Villaverde 21
75.0,3,2.0,130000,False,True,Villaverde 21
55.0,2,0.0,82000,False,True,Villaverde 21
108.0,3,4.0,152000,True,True,Villaverde 21
70.0,2,0.0,119000,False,True,Villaverde 21
59.0,2,2.0,110000,False,True,Villaverde 21
152.0,3,4.0,340000,True,True,Villaverde 21
100.0,3,4.0,185000,True,True,Villaverde 21
124.0,3,5.0,369000,True,True,Villaverde 21
81.0,3,4.0,175000,True,True,Villaverde 21
59.0,3,2.0,90000,False,True,Villaverde 21
66.0,2,3.0,99000,False,True,Villaverde 21
95.0,2,0.0,145000,True,True,Villaverde 21
105.0,4,4.0,251650,True,True,Villaverde 21
76.0,3,3.0,107300,False,True,Villaverde 21
61.0,3,1.0,123000,False,True,Villaverde 21
96.0,4,6.0,159000,True,True,Villaverde 21
63.0,2,3.0,127500,True,True,Villaverde 21
83.0,3,2.0,159000,True,True,Villaverde 21
79.0,3,4.0,162000,True,True,Villaverde 21
105.0,3,1.0,238000,True,True,Villaverde 21
61.0,3,5.0,95000,True,True,Villaverde 21
59.0,2,3.0,132000,False,True,Villaverde 21
70.0,3,1.0,107000,False,True,Villaverde 21
134.0,4,0.0,295000,True,True,Villaverde 21
63.0,3,5.0,72000,False,True,Villaverde 21
63.0,3,5.0,100000,False,True,Villaverde 21
158.0,3,7.0,289900,True,True,Villaverde 21
62.0,2,6.0,128000,True,True,Villaverde 21
112.0,4,6.0,380000,True,True,Villaverde 21
88.0,3,4.0,129500,True,True,Villaverde 21
48.0,1,0.5,85000,True,True,Villaverde 21
70.0,2,1.0,97500,True,True,Villaverde 21
150.0,4,2.0,268000,True,True,Villaverde 21
117.0,2,0.0,149000,True,True,Villaverde 21
85.0,3,3.0,149000,True,True,Villaverde 21
66.0,3,3.0,107500,False,True,Villaverde 21
103.0,3,5.0,234927,True,True,Villaverde 21
76.0,2,6.0,240000,True,True,Vicálvaro 19
108.0,3,4.0,360000,True,True,Vicálvaro 19
95.0,3,5.0,240000,True,True,Vicálvaro 19
65.0,3,4.0,122000,False,True,Vicálvaro 19
60.0,2,4.0,137000,False,True,Vicálvaro 19
117.0,2,1.0,249000,False,True,Vicálvaro 19
80.0,2,3.0,240000,True,True,Vicálvaro 19
113.0,3,3.0,286000,True,True,Vicálvaro 19
60.0,2,2.0,109000,False,True,Vicálvaro 19
76.0,1,0.0,180000,True,True,Vicálvaro 19
70.0,3,0.5,155000,False,True,Vicálvaro 19
63.0,3,2.0,138000,False,True,Vicálvaro 19
73.0,3,0.0,123800,False,True,Vicálvaro 19
71.0,3,5.0,162000,True,True,Vicálvaro 19
50.0,2,2.0,108000,False,True,Vicálvaro 19
92.0,2,5.0,255000,True,True,Vicálvaro 19
73.0,3,5.0,155000,True,True,Vicálvaro 19
87.0,2,0.0,169000,False,True,Vicálvaro 19
60.0,3,4.0,107500,False,True,Vicálvaro 19
70.0,2,0.0,165000,False,True,Vicálvaro 19
48.0,2,0.0,119900,True,True,Vicálvaro 19
62.0,2,1.0,130000,True,True,Vicálvaro 19
143.0,4,1.0,276822,True,True,Vicálvaro 19
86.0,2,1.0,250000,True,True,Vicálvaro 19
78.0,2,0.5,210000,True,True,Vicálvaro 19
111.0,3,2.0,223050,True,True,Vicálvaro 19
113.0,3,1.0,218930,True,True,Vicálvaro 19
83.0,3,2.0,215300,True,True,Vicálvaro 19
102.0,3,5.0,289000,True,True,Vicálvaro 19
125.0,3,3.0,278000,True,True,Vicálvaro 19
87.0,3,2.0,194000,False,True,Vicálvaro 19
126.0,4,6.0,415000,True,True,Vicálvaro 19
110.0,3,1.0,290000,True,True,Vicálvaro 19
60.0,2,2.0,119900,False,True,Vicálvaro 19
95.0,2,6.0,269900,True,True,Vicálvaro 19
85.0,3,2.0,194000,False,True,Vicálvaro 19
106.0,3,2.0,278000,True,True,Vicálvaro 19
130.0,4,5.0,455000,True,True,Vicálvaro 19
91.0,2,4.0,269900,True,True,Vicálvaro 19
73.0,3,3.0,142000,False,True,Vicálvaro 19
108.0,3,4.0,329000,True,True,Vicálvaro 19
119.0,3,4.0,293000,True,True,Vicálvaro 19
126.0,3,1.0,317000,True,True,Vicálvaro 19
80.0,3,0.0,145000,True,True,Vicálvaro 19
60.0,2,3.0,159000,True,True,Vicálvaro 19
120.0,4,2.0,239000,False,True,Vicálvaro 19
87.0,2,3.0,245000,True,True,Vicálvaro 19
54.0,1,3.0,170000,True,True,Vicálvaro 19
102.0,3,1.0,255500,True,True,Vicálvaro 19
116.0,3,4.0,293500,True,True,Vicálvaro 19
122.0,2,0.0,236000,True,True,Vicálvaro 19
154.0,3,0.0,299900,True,True,Vicálvaro 19
97.0,2,1.0,238000,True,True,Vicálvaro 19
100.0,3,5.0,243000,True,True,Vicálvaro 19
105.0,3,1.0,229000,True,True,Vicálvaro 19
59.0,2,0.0,90000,False,True,Vicálvaro 19
100.0,3,1.0,269900,True,True,Vicálvaro 19
177.0,4,9.0,360000,True,True,Vicálvaro 19
103.0,2,2.0,247800,True,True,Vicálvaro 19
106.0,3,8.0,260000,True,True,Vicálvaro 19
113.0,3,7.0,286038,True,True,Vicálvaro 19
105.0,3,1.0,225000,True,True,Vicálvaro 19
57.0,2,3.0,115000,False,True,Vicálvaro 19
51.0,2,3.0,110000,False,True,Vicálvaro 19
77.0,3,3.0,151300,False,True,Vicálvaro 19
63.0,3,3.0,145000,False,True,Vicálvaro 19
60.0,3,4.0,135000,False,True,Vicálvaro 19
124.0,4,3.0,286000,True,True,Vicálvaro 19
63.0,3,2.0,139900,False,True,Vicálvaro 19
66.0,3,1.0,138000,True,True,Vicálvaro 19
66.0,3,3.0,135000,True,True,Vicálvaro 19
85.0,3,2.0,224000,True,True,Vicálvaro 19
68.0,3,0.0,135000,True,True,Vicálvaro 19
83.0,2,5.0,210000,True,True,Vicálvaro 19
66.0,3,2.0,165000,True,True,Vicálvaro 19
60.0,3,2.0,132000,False,True,Vicálvaro 19
61.0,3,2.0,130000,False,True,Vicálvaro 19
100.0,3,7.0,198958,True,True,Vicálvaro 19
61.0,3,4.0,125000,False,True,Vicálvaro 19
74.0,3,2.0,190000,False,True,Vicálvaro 19
98.0,3,6.0,326000,True,True,Vicálvaro 19
106.0,4,3.0,295000,True,True,Vicálvaro 19
103.0,3,7.0,267000,True,True,Vicálvaro 19
100.0,2,5.0,264000,True,True,Vicálvaro 19
56.0,2,1.0,110000,False,True,Vicálvaro 19
104.0,3,2.0,212000,False,True,Vicálvaro 19
54.0,2,4.0,115000,False,True,Vicálvaro 19
100.0,3,2.0,269900,True,True,Vicálvaro 19
113.0,3,8.0,299999,True,True,Vicálvaro 19
65.0,3,2.0,135000,False,True,Vicálvaro 19
71.0,2,0.0,165000,False,True,Vicálvaro 19
91.0,2,7.0,270000,True,True,Vicálvaro 19
60.0,2,1.0,135000,True,True,Vicálvaro 19
88.0,2,2.0,222000,True,True,Vicálvaro 19
128.0,4,2.0,293000,True,True,Vicálvaro 19
102.0,3,0.0,284000,True,True,Vicálvaro 19
109.0,3,0.0,321000,True,True,Vicálvaro 19
89.0,2,0.0,270500,True,True,Vicálvaro 19
90.0,2,2.0,217500,True,True,Vicálvaro 19
144.0,4,1.0,354500,True,True,Vicálvaro 19
107.0,3,1.0,253500,True,True,Vicálvaro 19
52.0,1,2.0,164500,True,True,Vicálvaro 19
159.0,4,9.0,396500,True,True,Vicálvaro 19
122.0,3,0.0,383500,True,True,Vicálvaro 19
105.0,3,2.0,260000,True,True,Vicálvaro 19
49.0,1,4.0,169500,True,True,Vicálvaro 19
84.0,2,2.0,227000,True,True,Vicálvaro 19
55.0,1,9.0,173800,True,True,Vicálvaro 19
107.0,3,8.0,265000,True,True,Vicálvaro 19
113.0,3,4.0,285000,True,True,Vicálvaro 19
113.0,3,4.0,277000,True,True,Vicálvaro 19
106.0,3,8.0,270000,True,True,Vicálvaro 19
160.0,4,5.0,460000,True,True,Vicálvaro 19
115.0,3,2.0,320000,True,True,Vicálvaro 19
75.0,3,2.0,260000,True,True,Vicálvaro 19
65.0,2,0.0,139950,False,False,Vicálvaro 19
59.0,3,2.0,115000,False,True,Vicálvaro 19
65.0,3,1.0,150000,False,True,Vicálvaro 19
149.0,3,4.0,299000,True,True,Vicálvaro 19
172.0,3,4.0,300000,True,True,Vicálvaro 19
72.0,3,3.0,163000,False,True,Vicálvaro 19
120.0,3,1.0,248000,True,True,Vicálvaro 19
60.0,3,2.0,115000,False,True,Vicálvaro 19
63.0,3,4.0,144500,True,True,Vicálvaro 19
119.0,4,1.0,310000,True,True,Vicálvaro 19
172.0,4,5.0,459000,True,True,Vicálvaro 19
105.0,3,1.0,285500,True,False,Vicálvaro 19
96.0,3,7.0,245000,True,True,Vicálvaro 19
158.0,4,8.0,410000,True,True,Vicálvaro 19
65.0,3,2.0,120000,False,True,Vicálvaro 19
62.0,2,2.0,97395,False,True,Vicálvaro 19
73.0,3,2.0,139000,False,True,Vicálvaro 19
74.0,2,4.0,160000,True,True,Vicálvaro 19
62.0,2,4.0,140000,False,True,Vicálvaro 19
63.0,3,3.0,126000,False,True,Vicálvaro 19
96.0,3,3.0,190000,True,True,Vicálvaro 19
82.0,2,8.0,196872,True,True,Vicálvaro 19
82.0,2,4.0,196872,True,True,Vicálvaro 19
76.0,2,5.0,182760,True,True,Vicálvaro 19
76.0,2,6.0,182760,True,True,Vicálvaro 19
84.0,2,7.0,200616,True,True,Vicálvaro 19
84.0,2,6.0,200616,True,True,Vicálvaro 19
64.0,3,0.0,138000,True,True,Vicálvaro 19
52.0,2,4.0,119900,True,True,Vicálvaro 19
79.0,3,1.0,149000,False,True,Vicálvaro 19
58.0,1,-0.5,130000,False,True,Vicálvaro 19
78.0,2,3.0,253000,True,True,Vicálvaro 19
70.0,3,2.0,137900,False,True,Vicálvaro 19
84.0,2,2.0,219000,True,True,Vicálvaro 19
84.0,2,2.0,240000,True,True,Vicálvaro 19
160.0,3,3.0,347000,True,True,Vicálvaro 19
54.0,2,2.0,131000,False,True,Vicálvaro 19
119.0,3,9.0,285000,True,True,Vicálvaro 19
111.0,3,7.0,282950,True,True,Vicálvaro 19
57.0,2,1.0,138000,False,True,Vicálvaro 19
63.0,2,5.0,118000,False,True,Vicálvaro 19
112.0,3,2.0,375000,True,True,Vicálvaro 19
98.0,3,3.0,290000,True,True,Vicálvaro 19
85.0,3,4.0,135000,False,True,Vicálvaro 19
70.0,3,3.0,143000,False,True,Vicálvaro 19
69.0,3,0.0,126000,False,False,Vicálvaro 19
125.0,3,3.0,225000,True,True,Vicálvaro 19
40.0,1,0.0,135000,True,True,Vicálvaro 19
64.0,1,0.0,230000,True,True,Vicálvaro 19
69.0,3,3.0,143000,False,True,Vicálvaro 19
84.0,2,3.0,200616,True,True,Vicálvaro 19
110.0,4,1.0,260000,False,True,Vicálvaro 19
70.0,3,4.0,169900,False,True,Vicálvaro 19
63.0,3,4.0,130000,False,True,Vicálvaro 19
129.0,3,5.0,545000,True,True,Vicálvaro 19
92.0,3,2.0,175000,False,True,Vicálvaro 19
85.0,2,0.0,235000,True,True,Vicálvaro 19
62.0,2,4.0,98000,False,True,Vicálvaro 19
130.0,4,6.0,410000,True,True,Vicálvaro 19
65.0,3,3.0,145000,False,True,Vicálvaro 19
106.0,2,5.0,264000,True,True,Vicálvaro 19
65.0,3,4.0,125000,False,True,Vicálvaro 19
81.0,4,1.0,260000,False,True,Vicálvaro 19
94.0,2,5.0,238000,True,True,Vicálvaro 19
95.0,4,3.0,210000,False,True,Vicálvaro 19
50.0,1,0.0,99900,False,True,Vicálvaro 19
105.0,3,2.0,340000,True,True,Vicálvaro 19
63.0,3,3.0,147000,False,True,Vicálvaro 19
62.0,2,0.0,93000,False,True,Vicálvaro 19
101.0,3,3.0,190000,True,True,Vicálvaro 19
110.0,3,4.0,340000,True,True,Vicálvaro 19
50.0,1,1.0,220000,True,True,Vicálvaro 19
105.0,3,4.0,335000,True,True,Vicálvaro 19
109.0,3,9.0,315000,True,True,Vicálvaro 19
110.0,3,0.0,285000,True,True,Vicálvaro 19
110.0,3,0.5,285000,True,True,Vicálvaro 19
76.0,3,1.0,189000,True,True,Vicálvaro 19
64.0,3,4.0,125000,False,True,Vicálvaro 19
53.0,2,0.0,165000,False,True,Vicálvaro 19
55.0,3,3.0,147000,False,True,Vicálvaro 19
60.0,3,1.0,125000,False,True,Vicálvaro 19
121.0,3,0.0,318000,True,True,Vicálvaro 19
122.0,3,0.0,333000,True,True,Vicálvaro 19
70.0,2,3.0,145000,False,True,Vicálvaro 19
55.0,1,4.0,180000,True,True,Vicálvaro 19
60.0,2,4.0,110000,False,True,Vicálvaro 19
58.0,2,3.0,155000,True,True,Vicálvaro 19
110.0,3,8.0,359000,True,True,Vicálvaro 19
65.0,3,2.0,129000,False,True,Vicálvaro 19
116.0,3,4.0,283190,True,True,Vicálvaro 19
35.0,1,2.0,75000,False,True,Vicálvaro 19
101.0,3,5.0,228543,True,True,Vicálvaro 19
112.0,3,5.0,241000,True,True,Vicálvaro 19
72.0,2,5.0,178000,True,True,Vicálvaro 19
140.0,4,1.0,274000,True,True,Vicálvaro 19
211.0,4,0.0,347300,True,True,Vicálvaro 19
290.0,4,0.0,378200,True,True,Vicálvaro 19
57.0,3,0.0,94050,False,True,Vicálvaro 19
60.0,3,4.0,108000,False,True,Vicálvaro 19
60.0,2,4.0,115000,False,True,Vicálvaro 19
61.0,3,3.0,147000,False,True,Vicálvaro 19
62.0,3,4.0,120000,False,True,Vicálvaro 19
73.0,2,2.0,173000,True,True,Vicálvaro 19
185.0,4,0.0,310000,True,True,Vicálvaro 19
69.0,2,3.0,176000,True,True,Vicálvaro 19
76.0,2,2.0,183000,True,True,Vicálvaro 19
72.0,2,5.0,177000,True,True,Vicálvaro 19
115.0,3,3.0,238000,True,True,Vicálvaro 19
106.0,3,7.0,255000,True,True,Vicálvaro 19
107.0,3,8.0,260000,True,True,Vicálvaro 19
107.0,3,1.0,238000,True,True,Vicálvaro 19
108.0,3,1.0,240000,True,True,Vicálvaro 19
108.0,3,7.0,257000,True,True,Vicálvaro 19
107.0,3,4.0,247000,True,True,Vicálvaro 19
107.0,3,6.0,256000,True,True,Vicálvaro 19
124.0,4,4.0,288881,True,True,Vicálvaro 19
45.0,2,0.0,90000,False,True,Vicálvaro 19
70.0,1,4.0,165500,True,True,Vicálvaro 19
75.0,3,2.0,290000,True,True,Vicálvaro 19
91.0,2,2.0,275000,True,True,Vicálvaro 19
94.0,2,5.0,195418,True,True,Vicálvaro 19
109.0,3,1.0,232833,True,True,Vicálvaro 19
115.0,3,2.0,265305,True,True,Vicálvaro 19
124.0,3,4.0,283498,True,True,Vicálvaro 19
124.0,3,3.0,281830,True,True,Vicálvaro 19
117.0,3,1.0,246810,True,True,Vicálvaro 19
117.0,3,2.0,246506,True,True,Vicálvaro 19
117.0,3,1.0,246506,True,True,Vicálvaro 19
117.0,3,3.0,270763,True,True,Vicálvaro 19
116.0,3,1.0,242413,True,True,Vicálvaro 19
81.0,3,2.0,266791,True,True,Vicálvaro 19
84.0,3,3.0,271542,True,True,Vicálvaro 19
84.0,3,2.0,272461,True,True,Vicálvaro 19
84.0,3,2.0,270622,True,True,Vicálvaro 19
84.0,3,3.0,270622,True,True,Vicálvaro 19
84.0,3,1.0,245797,True,True,Vicálvaro 19
65.0,2,2.0,118000,False,True,Vicálvaro 19
114.0,3,1.0,243457,True,True,Vicálvaro 19
98.0,2,0.0,234458,True,True,Vicálvaro 19
144.0,2,0.0,265000,True,True,Vicálvaro 19
115.0,3,4.0,236000,True,True,Vicálvaro 19
112.0,3,1.0,290300,True,True,Vicálvaro 19
103.0,3,6.0,272000,True,True,Vicálvaro 19
99.0,2,0.0,242200,True,True,Vicálvaro 19
105.0,3,5.0,257720,True,True,Vicálvaro 19
103.0,2,2.0,253793,True,True,Vicálvaro 19
139.0,3,0.0,318900,True,True,Vicálvaro 19
122.0,3,2.0,264100,True,True,Vicálvaro 19
90.0,2,1.0,260000,True,True,Vicálvaro 19
55.0,1,0.0,115000,False,True,Vicálvaro 19
56.0,1,-0.5,130000,False,True,Vicálvaro 19
67.0,2,0.0,140000,True,True,Vicálvaro 19
52.0,2,0.0,140000,True,True,Vicálvaro 19
90.0,3,1.0,145000,False,True,Vicálvaro 19
52.0,3,4.0,135000,False,True,Vicálvaro 19
97.0,4,6.0,200265,True,True,Vicálvaro 19
88.0,3,3.0,290000,True,True,Vicálvaro 19
76.0,2,4.0,182760,True,True,Vicálvaro 19
79.0,2,1.0,194505,True,True,Vicálvaro 19
61.0,1,2.0,152068,True,True,Vicálvaro 19
100.0,3,3.0,189900,True,True,Vicálvaro 19
65.0,3,4.0,119900,False,True,Vicálvaro 19
127.0,2,0.0,290400,True,True,Vicálvaro 19
96.0,2,4.0,219000,True,True,Vicálvaro 19
106.0,2,2.0,223500,True,True,Vicálvaro 19
106.0,2,1.0,266500,True,True,Vicálvaro 19
121.0,3,2.0,262000,True,True,Vicálvaro 19
91.0,2,2.0,223000,True,True,Vicálvaro 19
93.0,2,1.0,207000,True,True,Vicálvaro 19
105.0,2,1.0,266500,True,True,Vicálvaro 19
96.0,2,7.0,292000,True,True,Vicálvaro 19
121.0,3,1.0,273500,True,True,Vicálvaro 19
79.0,2,9.0,213900,True,True,Vicálvaro 19
106.0,2,0.0,274500,True,True,Vicálvaro 19
66.0,3,4.0,155000,True,True,Vicálvaro 19
71.0,3,1.0,119900,False,True,Villa de Vallecas 20
161.0,3,4.0,300000,True,True,Villa de Vallecas 20
50.0,2,2.0,126000,True,True,Villa de Vallecas 20
62.0,2,1.0,109000,False,True,Villa de Vallecas 20
55.0,1,3.0,127000,True,True,Villa de Vallecas 20
45.0,1,3.0,175000,True,True,Villa de Vallecas 20
57.0,1,5.0,168000,True,True,Villa de Vallecas 20
90.0,3,1.0,198000,False,True,Villa de Vallecas 20
54.0,1,2.0,157000,True,True,Villa de Vallecas 20
91.0,3,1.0,166000,False,True,Villa de Vallecas 20
82.0,3,1.0,159900,True,True,Villa de Vallecas 20
103.0,3,4.0,250000,True,True,Villa de Vallecas 20
95.0,1,1.0,160800,False,True,Villa de Vallecas 20
114.0,3,2.0,350000,True,True,Villa de Vallecas 20
114.0,3,1.0,330000,True,True,Villa de Vallecas 20
119.0,3,3.0,310000,True,True,Villa de Vallecas 20
101.0,3,2.0,215000,True,True,Villa de Vallecas 20
128.0,3,3.0,250000,True,True,Villa de Vallecas 20
76.0,3,3.0,129900,False,True,Villa de Vallecas 20
95.0,2,4.0,247000,True,True,Villa de Vallecas 20
60.0,1,5.0,185000,True,True,Villa de Vallecas 20
75.0,3,2.0,152000,False,True,Villa de Vallecas 20
196.0,2,9.0,365000,True,True,Villa de Vallecas 20
65.0,2,2.0,118000,False,True,Villa de Vallecas 20
98.0,3,1.0,240000,True,True,Villa de Vallecas 20
152.0,3,6.0,249000,True,True,Villa de Vallecas 20
60.0,2,1.0,136900,False,True,Villa de Vallecas 20
79.0,2,1.0,195000,True,True,Villa de Vallecas 20
118.0,4,5.0,305000,True,True,Villa de Vallecas 20
39.0,1,3.0,163000,True,False,Villa de Vallecas 20
72.0,2,2.0,125000,False,True,Villa de Vallecas 20
84.0,1,1.0,153000,True,True,Villa de Vallecas 20
116.0,3,5.0,298000,True,False,Villa de Vallecas 20
99.0,2,2.0,295000,True,True,Villa de Vallecas 20
88.0,3,1.0,232000,True,True,Villa de Vallecas 20
37.0,1,7.0,178500,True,True,Villa de Vallecas 20
110.0,3,8.0,320000,True,True,Villa de Vallecas 20
69.0,2,2.0,179000,True,True,Villa de Vallecas 20
83.0,2,3.0,154000,False,True,Villa de Vallecas 20
87.0,2,2.0,195000,True,True,Villa de Vallecas 20
88.0,3,3.0,189800,True,True,Villa de Vallecas 20
125.0,4,5.0,418000,True,True,Villa de Vallecas 20
106.0,4,1.0,184000,True,True,Villa de Vallecas 20
82.0,3,2.0,139000,False,True,Villa de Vallecas 20
44.0,1,1.0,133000,True,True,Villa de Vallecas 20
92.0,2,3.0,229000,True,False,Villa de Vallecas 20
180.0,3,7.0,440000,True,True,Villa de Vallecas 20
95.0,2,5.0,257400,True,True,Villa de Vallecas 20
48.0,0,4.0,105000,True,True,Villa de Vallecas 20
122.0,2,0.0,290900,True,True,Villa de Vallecas 20
101.0,4,1.0,229000,True,True,Villa de Vallecas 20
120.0,3,4.0,395000,True,True,Villa de Vallecas 20
67.0,2,2.0,199000,True,True,Villa de Vallecas 20
67.0,2,3.0,199900,True,True,Villa de Vallecas 20
66.0,2,1.0,194900,True,True,Villa de Vallecas 20
105.0,3,2.0,288549,True,True,Villa de Vallecas 20
105.0,3,1.0,283614,True,True,Villa de Vallecas 20
105.0,3,4.0,296411,True,True,Villa de Vallecas 20
105.0,3,3.0,292730,True,True,Villa de Vallecas 20
101.0,3,0.0,318617,True,True,Villa de Vallecas 20
96.0,1,2.0,164000,False,True,Villa de Vallecas 20
111.0,3,2.0,340000,True,True,Villa de Vallecas 20
93.0,3,2.0,199000,True,True,Villa de Vallecas 20
75.0,3,3.0,123500,False,True,Villa de Vallecas 20
52.0,1,3.0,167000,True,True,Villa de Vallecas 20
50.0,2,2.0,104900,False,True,Villa de Vallecas 20
93.0,2,2.0,269900,True,True,Villa de Vallecas 20
126.0,3,5.0,310000,True,True,Villa de Vallecas 20
94.0,3,2.0,159000,True,True,Villa de Vallecas 20
70.0,1,0.0,210000,True,True,Villa de Vallecas 20
70.0,3,3.0,127500,False,True,Villa de Vallecas 20
71.0,3,4.0,128500,False,True,Villa de Vallecas 20
76.0,1,2.0,185000,True,True,Villa de Vallecas 20
111.0,3,3.0,235000,True,True,Villa de Vallecas 20
76.0,3,2.0,155000,False,True,Villa de Vallecas 20
50.0,0,1.0,140000,True,True,Villa de Vallecas 20
81.0,2,6.0,272000,True,True,Villa de Vallecas 20
80.0,2,3.0,220000,True,True,Villa de Vallecas 20
71.0,2,3.0,110000,False,True,Villa de Vallecas 20
73.0,3,1.0,167000,False,True,Villa de Vallecas 20
70.0,3,1.0,149900,False,True,Villa de Vallecas 20
87.0,2,4.0,201999,True,True,Villa de Vallecas 20
122.0,3,4.0,232100,True,True,Villa de Vallecas 20
51.0,2,1.0,159000,True,True,Villa de Vallecas 20
46.0,1,2.0,155000,True,True,Villa de Vallecas 20
128.0,3,3.0,255000,True,True,Villa de Vallecas 20
80.0,2,7.0,273000,True,True,Villa de Vallecas 20
79.0,3,1.0,165900,False,True,Villa de Vallecas 20
55.0,1,3.0,124000,True,True,Villa de Vallecas 20
91.0,2,5.0,262000,True,True,Villa de Vallecas 20
54.0,1,1.0,185000,True,True,Villa de Vallecas 20
83.0,2,4.0,272000,True,True,Villa de Vallecas 20
70.0,1,4.0,205000,True,True,Villa de Vallecas 20
67.0,3,5.0,101500,False,True,Villa de Vallecas 20
91.0,2,1.0,189000,True,True,Villa de Vallecas 20
70.0,1,0.5,149250,True,True,Villa de Vallecas 20
107.0,3,3.0,190800,False,True,Villa de Vallecas 20
72.0,2,1.0,103000,False,True,Villa de Vallecas 20
57.0,3,3.0,99800,False,True,Villa de Vallecas 20
90.0,2,4.0,247000,True,True,Villa de Vallecas 20
60.0,1,1.0,200000,True,True,Villa de Vallecas 20
77.0,2,3.0,243000,True,True,Villa de Vallecas 20
