price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index,kmean_cluster
140000,planta 4,exterior,2,67.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
225000,planta 1,exterior,2,65.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
142900,planta 1,exterior,3,71.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
135000,bajo,exterior,1,43.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
136000,planta 3,exterior,3,88.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
140500,planta 1,exterior,3,77.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
161000,planta 1,exterior,2,68.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
350000,planta 3,exterior,3,103.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
288000,planta 1,exterior,3,105.0,1,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
122000,planta 1,exterior,3,72.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
240000,planta 3,exterior,3,92.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
137000,planta 1,exterior,1,36.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
165000,planta 2,exterior,2,53.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
230000,planta 3,exterior,3,85.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
179000,planta 1,exterior,2,76.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
199000,entreplanta,exterior,3,84.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
264000,planta 2,exterior,4,127.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
239000,planta 3,exterior,3,96.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
265000,planta 2,exterior,2,85.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
226000,bajo,exterior,3,80.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
230000,planta 2,exterior,2,69.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
196000,planta 4,exterior,3,102.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
210000,planta 1,exterior,3,84.0,1,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
114680,planta 2,exterior,2,51.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
189500,planta 1,exterior,1,60.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
275000,planta 1,exterior,3,91.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
62500,planta 5,exterior,3,70.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
129000,planta 2,exterior,2,64.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
239000,planta 5,exterior,2,77.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
119000,planta 3,exterior,2,65.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
265000,bajo,exterior,3,101.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
112000,bajo,exterior,2,73.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
122100,planta 3,exterior,2,61.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
249000,planta 2,exterior,3,109.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
296000,planta 10,exterior,3,111.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
162000,planta 1,exterior,3,59.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
145000,planta 3,exterior,2,64.0,0,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
130000,bajo,exterior,2,72.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
179000,planta 1,exterior,2,77.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
235000,planta 4,exterior,2,75.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
144500,planta 3,exterior,3,74.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
279000,planta 2,exterior,2,85.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
180000,planta 2,interior,2,47.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
330000,planta 3,exterior,3,98.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
168000,planta 1,exterior,3,82.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
195914,bajo,exterior,3,67.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
214000,planta 1,exterior,3,106.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
150000,planta 2,exterior,1,69.0,1,1,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
300000,planta 5,exterior,3,78.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
189000,planta 3,exterior,4,89.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
171616,planta 3,exterior,3,91.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
257300,planta 4,exterior,3,100.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
280000,planta 5,exterior,3,93.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
262500,planta 9,exterior,3,110.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
151000,planta 2,exterior,3,77.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
271900,planta 1,exterior,2,88.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
192000,planta 6,exterior,1,58.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
114000,planta 2,exterior,2,66.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
139900,planta 1,exterior,2,76.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
108420,bajo,exterior,1,39.0,0,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
195000,planta 1,exterior,3,81.0,1,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
179000,planta 1,exterior,3,80.0,0,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
180000,bajo,exterior,2,72.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
180000,planta 1,exterior,2,67.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
290000,planta 1,exterior,3,72.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
190000,entreplanta,exterior,3,70.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
285030,planta 3,exterior,3,89.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
145000,planta 1,exterior,2,80.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
214000,planta 1,exterior,4,136.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
259900,planta 2,exterior,3,98.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
165000,semi-sotano,exterior,2,60.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
420000,planta 3,exterior,4,152.0,1,1,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
133900,planta 1,exterior,1,66.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
117000,planta 4,exterior,2,60.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
259000,planta 2,exterior,4,120.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
460000,planta 7,exterior,4,140.0,1,1,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
174900,bajo,exterior,2,92.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
140000,planta 1,exterior,2,71.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
223000,planta 3,exterior,1,42.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
229000,planta 1,exterior,3,79.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
170000,planta 1,exterior,3,100.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
153000,planta 3,exterior,3,57.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
400000,casa,exterior,3,110.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
288999,planta 1,exterior,4,176.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
335000,planta 1,exterior,4,120.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
122000,planta 4,exterior,1,60.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
190000,planta 2,exterior,2,79.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
107100,bajo,exterior,2,50.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
195000,planta 2,exterior,2,75.0,0,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
165000,bajo,exterior,2,72.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
295000,planta 2,exterior,2,80.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
159900,planta 1,exterior,3,84.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
169900,planta 1,exterior,1,80.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
149500,planta 3,exterior,3,80.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
123000,planta 3,exterior,2,56.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
160000,planta 3,exterior,2,50.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
190000,planta 2,exterior,4,102.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
179000,planta 4,exterior,3,86.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
425000,planta 3,exterior,4,158.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
195000,bajo,exterior,2,79.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
135890,planta 3,exterior,3,69.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
230000,planta 2,exterior,2,71.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
120000,planta 2,exterior,2,57.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
121000,planta 3,exterior,2,62.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
138500,planta 1,exterior,3,68.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
140000,planta 4,exterior,3,57.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
129500,planta 1,exterior,3,73.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
125000,bajo,exterior,1,40.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
288000,planta 1,interior,3,85.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
236000,planta 3,exterior,3,98.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
169000,planta 4,exterior,3,75.0,0,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
288000,planta 1,exterior,3,110.0,1,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
130000,planta 3,exterior,2,72.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
359000,planta 5,exterior,2,116.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
170000,planta 2,exterior,2,70.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
430000,planta 5,exterior,2,147.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
122000,bajo,exterior,3,64.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
185000,bajo,exterior,1,50.0,1,1,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
122100,planta 3,exterior,2,60.0,0,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
310000,planta 3,exterior,3,112.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
139000,planta 4,exterior,3,97.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
126100,planta 3,exterior,2,76.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
129999,planta 1,exterior,3,69.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
246900,planta 2,exterior,2,76.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
160000,bajo,exterior,2,60.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
375000,planta 4,exterior,2,115.0,1,1,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
139900,planta 2,exterior,2,46.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
340000,planta 8,interior,3,93.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
339000,planta 2,exterior,4,120.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
215000,planta 2,exterior,2,60.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
246900,planta 2,exterior,2,75.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
162000,planta 1,exterior,2,75.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
125000,planta 2,exterior,3,68.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
114000,planta 3,exterior,3,45.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
155000,bajo,exterior,1,45.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
450000,planta 3,exterior,3,181.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
140000,planta 6,exterior,1,49.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
140000,planta 4,exterior,2,60.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
120000,planta 1,exterior,1,35.0,1,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
210000,planta 3,exterior,3,85.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
325000,planta 2,exterior,3,104.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
420000,planta 2,exterior,3,185.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
185000,planta 2,exterior,4,88.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
195000,bajo,interior,3,84.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
287000,bajo,exterior,2,123.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
175000,planta 5,exterior,3,75.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
129000,bajo,exterior,1,43.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
110000,planta 4,exterior,2,50.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
126000,bajo,exterior,1,59.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
155000,planta 2,exterior,2,62.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
250000,planta 3,exterior,3,120.0,0,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
170000,planta 3,exterior,3,75.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
140000,planta 5,exterior,3,110.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
300000,planta 1,exterior,3,90.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
186000,planta 2,exterior,2,90.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
120000,planta 3,exterior,1,75.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
325000,planta 2,interior,3,95.0,1,1,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
165000,planta 2,exterior,2,73.0,0,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
109000,bajo,exterior,1,49.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
154000,planta 4,exterior,3,60.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
160000,bajo,exterior,2,80.0,1,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
235000,bajo,exterior,2,78.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
90000,planta 3,exterior,2,56.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
240000,planta 3,exterior,1,78.0,1,1,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
123000,planta 1,exterior,2,65.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
179000,bajo,exterior,1,57.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
179000,planta 1,exterior,1,56.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
140000,planta 2,exterior,2,61.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
149999,planta 4,exterior,2,65.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
150000,planta 1,interior,3,59.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
170000,planta 2,exterior,2,55.0,0,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
186000,planta 3,exterior,3,73.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
145000,planta 2,interior,3,86.0,1,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
260000,entreplanta,exterior,2,70.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
150000,planta 3,exterior,2,75.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
259000,planta 4,exterior,3,70.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
300000,planta 3,exterior,2,121.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
310000,planta 2,exterior,3,98.0,1,1,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
139000,planta 1,exterior,2,65.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
336500,planta 5,exterior,3,110.0,1,0,Comillas,carabanchel,6.0,0.0,8.75,7.77,12.57,10.92,6.06,1
235000,planta 1,exterior,4,120.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
230000,planta 4,exterior,3,95.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
239000,planta 4,exterior,2,75.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
250000,planta 3,exterior,2,111.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
410000,planta 4,exterior,4,110.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
145000,planta 3,exterior,2,50.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
132000,planta 2,exterior,3,75.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
134900,planta 3,exterior,3,69.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
174000,planta 1,exterior,1,50.0,1,0,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
230000,bajo,exterior,2,70.0,1,1,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
115000,bajo,exterior,2,53.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
165000,planta 2,exterior,2,65.0,0,0,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
114890,planta 2,interior,3,65.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
150000,planta 3,exterior,3,67.0,0,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
110000,bajo,interior,2,36.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
132000,planta 3,exterior,2,55.0,1,0,Opañel,carabanchel,16.0,0.0,8.67,9.53,10.68,10.92,6.48,1
175000,planta 1,exterior,1,64.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
129000,planta 2,exterior,2,60.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
145000,planta 3,interior,1,50.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
119000,bajo,interior,2,56.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
179000,planta 2,interior,2,60.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
165000,planta 2,exterior,2,81.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
310000,bajo,exterior,3,113.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
156000,planta 2,exterior,3,72.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
419000,planta 5,exterior,2,195.0,1,1,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
239000,planta 6,exterior,2,77.0,1,1,Abrantes,carabanchel,15.0,0.0,8.58,5.73,13.05,10.92,6.22,1
160500,planta 4,exterior,3,92.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
313102,planta 1,exterior,3,106.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
169900,planta 1,exterior,3,79.0,0,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
299000,planta 2,exterior,4,124.0,1,1,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
288900,planta 2,exterior,2,85.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
120000,planta 3,exterior,3,54.0,0,0,Puerta Bonita,carabanchel,18.0,0.0,10.73,11.03,11.35,10.92,7.35,1
189000,planta 1,exterior,3,87.0,1,0,Vista Alegre,carabanchel,19.0,1.0,8.47,10.87,13.03,10.92,6.02,1
129000,bajo,exterior,2,56.0,1,0,San Isidro,carabanchel,15.0,1.0,8.75,6.64,11.27,10.92,6.67,1
292900,planta 2,exterior,2,87.0,1,1,Buenavista,carabanchel,26.0,1.0,8.89,8.35,10.42,10.92,5.82,1
