sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_terrace,has_storage_room,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
65.0,3,1.0,0,1,0.0,650,0,126000,1938,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Campamento 68,Latina 10,Piso
52.0,1,1.0,1,Bajo,1.0,769,0,157000,3019,1,0,0.0,2006.0,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
56.0,2,1.0,1,1,0.0,682,0,134000,2393,1,0,0.0,1967.0,0.0,1.0,,,1.0,1.0,,1.0,in process,0,,,1.0,1.0,0.0,0.0,Aluche 67,Latina 10,Piso
190.0,5,3.0,0,5,0.0,1644,0,490000,2579,1,0,0.0,1983.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,,,,,Campamento 68,Latina 10,Piso
73.0,2,1.0,0,Entreplanta exterior,1.0,702,0,139000,1904,1,0,0.0,,,,,,0.0,1.0,,,B,0,,,,,,,Lucero 69,Latina 10,Piso
73.0,2,1.0,0,6,0.0,1067,0,250000,3425,1,0,0.0,1994.0,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,,,,,Lucero 69,Latina 10,Piso
62.0,2,1.0,0,1,0.0,725,0,145000,2339,1,0,0.0,1967.0,0.0,1.0,,1.0,1.0,1.0,,,E,0,,,0.0,1.0,0.0,0.0,Aluche 67,Latina 10,Piso
90.0,1,1.0,0,4,0.0,1230,0,312000,3467,1,0,0.0,2019.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,B,1,0.0,15000.0,1.0,1.0,1.0,1.0,Puerta del Ángel 70,Latina 10,Ático
88.0,3,1.0,1,2,0.0,1146,0,279000,3170,1,0,0.0,1959.0,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,,,,,Los Cármenes 71,Latina 10,Piso
65.0,2,1.0,1,1,0.0,674,0,132000,2031,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Águilas 66,Latina 10,Piso
74.0,3,1.0,0,6,0.0,813,0,169000,2284,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,,1.0,in process,0,,,0.0,0.0,0.0,1.0,Campamento 68,Latina 10,Piso
64.0,2,1.0,1,6,0.0,658,0,128000,2000,1,1,0.0,,,,,,1.0,0.0,1.0,,in process,0,,,1.0,1.0,0.0,0.0,Águilas 66,Latina 10,Piso
202.0,5,2.0,1,6,0.0,1989,0,640000,3168,1,1,0.0,1970.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,,,,,Puerta del Ángel 70,Latina 10,Piso
75.0,3,1.0,1,5,0.0,1051,0,244500,3260,1,1,0.0,1960.0,1.0,0.0,,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,0.0,0.0,1.0,0.0,Los Cármenes 71,Latina 10,Piso
79.0,3,1.0,1,3,0.0,850,0,179900,2277,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Águilas 66,Latina 10,Piso
47.0,1,1.0,0,1,0.0,851,0,180000,3830,1,0,0.0,,,,1.0,,0.0,1.0,1.0,,not indicated,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
72.0,1,1.0,0,Bajo,1.0,788,0,162000,2250,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,1.0,,E,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
105.0,1,1.0,0,Bajo,1.0,1052,0,245000,2333,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,0,,,,,,,Aluche 67,Latina 10,Piso
119.0,3,2.0,0,2,0.0,1318,0,348000,2924,1,1,0.0,1980.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,E,0,,,0.0,1.0,0.0,1.0,Puerta del Ángel 70,Latina 10,Piso
121.0,4,2.0,0,2,0.0,1368,0,369000,3050,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,F,1,1.0,0.0,,,,,Aluche 67,Latina 10,Piso
81.0,3,1.0,1,1,0.0,901,0,195000,2407,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,1.0,Los Cármenes 71,Latina 10,Dúplex
85.0,2,1.0,0,1,0.0,964,0,215000,2529,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,in process,0,,,0.0,1.0,0.0,1.0,Puerta del Ángel 70,Latina 10,Piso
56.0,3,1.0,1,Bajo,1.0,574,0,108000,1929,1,0,0.0,,0.0,1.0,,,1.0,1.0,,,in process,0,,,,,,,Aluche 67,Latina 10,Piso
88.0,3,2.0,1,1,0.0,910,0,198000,2250,1,0,0.0,,,,,1.0,1.0,1.0,,,in process,0,,,,,,,Aluche 67,Latina 10,Piso
112.0,5,3.0,0,Bajo,1.0,798,0,165000,1473,1,0,0.0,1964.0,0.0,1.0,,1.0,0.0,1.0,,,not indicated,0,,,,,,,Campamento 68,Latina 10,Piso
129.0,4,2.0,0,3,0.0,1419,0,391000,3031,1,0,1.0,,,,,,1.0,1.0,,1.0,not indicated,1,1.0,0.0,,,,,Aluche 67,Latina 10,Piso
120.0,3,2.0,1,1,0.0,1275,0,330000,2750,1,0,0.0,2000.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,in process,1,1.0,0.0,1.0,0.0,0.0,1.0,Lucero 69,Latina 10,Piso
87.0,3,1.0,0,5,0.0,1135,0,275000,3161,1,0,0.0,1969.0,1.0,0.0,,1.0,1.0,1.0,1.0,,E,0,,,1.0,0.0,0.0,1.0,Lucero 69,Latina 10,Piso
129.0,4,2.0,1,1,0.0,979,0,220000,1705,1,0,0.0,1962.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,E,0,,,,,,,Lucero 69,Latina 10,Piso
92.0,3,1.0,1,4,0.0,945,0,209000,2272,1,0,0.0,1962.0,1.0,0.0,,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Lucero 69,Latina 10,Piso
41.0,2,1.0,1,Bajo,1.0,561,0,105000,2561,1,0,0.0,1965.0,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,0.0,0.0,1.0,0.0,Aluche 67,Latina 10,Piso
74.0,2,1.0,1,2,0.0,777,0,159000,2149,1,0,0.0,1964.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
52.0,2,1.0,1,4,0.0,574,0,108000,2077,1,0,0.0,1966.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Puerta del Ángel 70,Latina 10,Piso
70.0,2,1.0,0,1,0.0,871,0,186000,2657,1,0,0.0,1965.0,0.0,1.0,1.0,1.0,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Aluche 67,Latina 10,Piso
59.0,3,1.0,0,Bajo,1.0,649,0,125900,2134,1,1,0.0,,,,,,0.0,0.0,,,not indicated,0,,,,,,,Lucero 69,Latina 10,Piso
140.0,4,2.0,0,1,0.0,1804,0,560000,4000,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,,1.0,in process,1,0.0,25000.0,0.0,1.0,0.0,0.0,Puerta del Ángel 70,Latina 10,Piso
78.0,2,2.0,1,5,0.0,1135,0,275000,3526,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,1.0,0.0,1.0,Los Cármenes 71,Latina 10,Piso
86.0,3,1.0,1,2,0.0,1113,0,267000,3105,1,0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,1.0,0.0,1.0,Los Cármenes 71,Latina 10,Piso
74.0,2,1.0,1,6,0.0,674,0,132000,1784,1,0,0.0,1985.0,0.0,1.0,1.0,,1.0,1.0,,,E,0,,,,,,,Lucero 69,Latina 10,Piso
84.0,3,2.0,1,1,0.0,910,0,198000,2357,1,0,0.0,1968.0,1.0,0.0,1.0,,1.0,1.0,,,F,0,,,0.0,0.0,1.0,1.0,Aluche 67,Latina 10,Piso
75.0,3,2.0,1,3,0.0,850,0,179900,2399,1,0,0.0,,,,1.0,,0.0,1.0,1.0,,in process,1,1.0,0.0,0.0,1.0,0.0,0.0,Aluche 67,Latina 10,Piso
87.0,3,2.0,1,,,871,0,186000,2138,1,1,0.0,,,,1.0,,,,1.0,,in process,0,,,,,,,Los Cármenes 71,Latina 10,Chalet
110.0,3,2.0,1,6,0.0,1093,0,259500,2359,1,0,0.0,1970.0,1.0,0.0,,1.0,1.0,1.0,1.0,,F,0,,,,,,,Campamento 68,Latina 10,Piso
63.0,1,1.0,0,1,0.0,850,0,179900,2856,1,0,0.0,1994.0,0.0,1.0,,1.0,1.0,1.0,,,in process,0,,,0.0,1.0,0.0,1.0,Lucero 69,Latina 10,Piso
70.0,4,1.0,1,,,719,0,143400,2049,1,0,0.0,1960.0,0.0,1.0,1.0,1.0,,,1.0,1.0,E,0,,,,,,,Los Cármenes 71,Latina 10,Chalet
110.0,3,1.0,0,1,0.0,1002,0,227500,2068,1,0,0.0,1974.0,1.0,0.0,1.0,,1.0,1.0,,1.0,in process,0,,,1.0,1.0,0.0,1.0,Aluche 67,Latina 10,Piso
55.0,1,1.0,1,Semi-sótano interior,1.0,494,0,90000,1636,1,0,0.0,,,,1.0,,0.0,0.0,,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
66.0,2,2.0,0,Bajo,1.0,899,0,194500,2947,1,0,1.0,,,,,,1.0,1.0,,1.0,not indicated,0,,,,,,,Campamento 68,Latina 10,Piso
72.0,1,1.0,0,3,0.0,882,0,189500,2632,1,0,1.0,,,,,,1.0,1.0,1.0,1.0,not indicated,0,,,,,,,Campamento 68,Latina 10,Ático
69.0,2,2.0,0,1,0.0,950,0,210500,3051,1,0,1.0,,,,,,1.0,1.0,,1.0,not indicated,0,,,,,,,Campamento 68,Latina 10,Piso
65.0,1,1.0,1,4,0.0,979,0,220000,3385,1,0,0.0,2001.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,D,1,0.0,21000.0,0.0,1.0,0.0,1.0,Lucero 69,Latina 10,Piso
59.0,1,1.0,0,Bajo,1.0,807,0,167500,2839,1,0,1.0,,0.0,1.0,,,1.0,1.0,,1.0,in process,0,,,,,,,Lucero 69,Latina 10,Piso
109.0,5,2.0,1,,,1289,0,336000,3083,1,0,0.0,1960.0,0.0,1.0,,,,,1.0,,E,0,,,0.0,1.0,0.0,0.0,Los Cármenes 71,Latina 10,Chalet
60.0,2,2.0,1,Bajo,1.0,649,0,125900,2098,1,1,0.0,1953.0,,,,,0.0,0.0,,,not indicated,0,,,0.0,0.0,0.0,1.0,Lucero 69,Latina 10,Piso
97.0,3,1.0,1,Bajo,1.0,780,0,159900,1648,1,1,0.0,,,,,,1.0,1.0,1.0,1.0,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
76.0,3,1.0,1,4,0.0,948,0,210000,2763,1,1,0.0,,,,1.0,,1.0,1.0,,,E,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
60.0,2,2.0,1,Bajo,1.0,535,0,99000,1650,1,1,0.0,1973.0,,,,1.0,0.0,1.0,,,F,0,,,,,,,Águilas 66,Latina 10,Piso
51.0,2,1.0,1,2,0.0,646,0,125000,2451,1,0,0.0,,0.0,1.0,1.0,,0.0,1.0,,,E,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
67.0,3,1.0,1,,0.0,744,0,150000,2239,1,1,0.0,1960.0,0.0,1.0,,,,,,,E,0,,,,,,,Los Cármenes 71,Latina 10,Chalet
72.0,3,1.0,0,3,0.0,833,0,175000,2431,1,1,0.0,1960.0,0.0,1.0,1.0,,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,1.0,Lucero 69,Latina 10,Piso
64.0,2,1.0,0,Bajo,1.0,725,0,145000,2266,1,1,0.0,1967.0,0.0,1.0,,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
132.0,4,2.0,0,4,0.0,1393,0,380000,2879,1,0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,not indicated,1,0.0,380000.0,1.0,0.0,0.0,0.0,Aluche 67,Latina 10,Piso
62.0,2,1.0,0,1,0.0,650,0,126000,2032,1,0,0.0,1968.0,0.0,1.0,,,0.0,1.0,,,not indicated,0,,,0.0,0.0,0.0,1.0,Campamento 68,Latina 10,Piso
80.0,2,2.0,1,2,0.0,1148,0,279900,3499,1,0,0.0,1999.0,0.0,1.0,,1.0,1.0,1.0,,,in process,1,1.0,0.0,1.0,0.0,0.0,0.0,Lucero 69,Latina 10,Piso
200.0,5,2.0,1,2,0.0,1414,0,389000,1945,1,1,0.0,1970.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,0,,,,,,,Aluche 67,Latina 10,Piso
47.0,1,1.0,1,1,0.0,609,0,116000,2468,1,0,0.0,2006.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,not indicated,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
135.0,4,2.0,1,1,0.0,1416,0,390000,2889,1,0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,in process,1,0.0,25000.0,,,,,Lucero 69,Latina 10,Piso
49.0,0,1.0,0,Bajo,1.0,744,0,150000,3061,1,0,0.0,,0.0,1.0,,,0.0,1.0,,1.0,not indicated,0,,,0.0,1.0,0.0,0.0,Puerta del Ángel 70,Latina 10,Estudio
75.0,3,1.0,1,2,0.0,751,0,151900,2025,1,1,0.0,1971.0,,,,1.0,1.0,1.0,,,G,1,1.0,0.0,,,,,Aluche 67,Latina 10,Piso
80.0,3,1.0,1,2,0.0,715,0,142500,1781,1,0,0.0,1965.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,E,0,,,1.0,0.0,1.0,0.0,Los Cármenes 71,Latina 10,Dúplex
63.0,2,1.0,0,1,0.0,646,0,125000,1984,1,1,0.0,,,,,,0.0,1.0,,,not indicated,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
65.0,2,1.0,0,1,0.0,650,0,126000,1938,1,0,0.0,,,,1.0,1.0,0.0,1.0,1.0,,not indicated,0,,,,,,,Campamento 68,Latina 10,Piso
71.0,2,1.0,1,3,0.0,1200,0,300000,4225,1,0,0.0,,1.0,0.0,,,1.0,1.0,1.0,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
75.0,2,1.0,0,Entreplanta exterior,1.0,901,0,195000,2600,1,0,0.0,1994.0,0.0,1.0,,1.0,1.0,1.0,,,in process,1,1.0,0.0,,,,,Lucero 69,Latina 10,Piso
88.0,2,1.0,1,1,0.0,780,0,160000,1818,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,E,0,,,,,,,Lucero 69,Latina 10,Piso
117.0,4,2.0,1,3,0.0,1451,0,405000,3462,1,0,0.0,1959.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,0.0,1.0,Puerta del Ángel 70,Latina 10,Piso
136.0,4,2.0,0,2,0.0,1368,0,369000,2713,1,0,0.0,1976.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,in process,1,1.0,0.0,,,,,Lucero 69,Latina 10,Piso
138.0,4,3.0,1,8,0.0,1553,0,449900,3260,1,0,0.0,,1.0,0.0,,1.0,1.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,Los Cármenes 71,Latina 10,Piso
62.0,1,1.0,0,1,0.0,604,0,115000,1855,1,0,0.0,1935.0,,,,,0.0,1.0,,,E,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
122.0,3,2.0,1,5,0.0,1320,0,349000,2861,1,0,0.0,1977.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,G,0,,,,,,,Aluche 67,Latina 10,Piso
92.0,3,1.0,1,1,0.0,997,0,226000,2457,1,0,0.0,1961.0,1.0,0.0,1.0,,1.0,1.0,1.0,,E,0,,,0.0,0.0,0.0,1.0,Lucero 69,Latina 10,Piso
91.0,3,2.0,1,2,0.0,1084,0,256250,2816,1,0,0.0,1997.0,0.0,1.0,,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
48.0,0,1.0,0,3,0.0,1024,0,235000,4896,1,0,1.0,,,,,,1.0,1.0,1.0,,A,0,,,,,,,Los Cármenes 71,Latina 10,Ático
58.0,2,1.0,1,3,0.0,638,0,123000,2121,1,0,0.0,1960.0,0.0,1.0,1.0,,,,,,in process,0,,,,,,,Lucero 69,Latina 10,Piso
41.0,2,1.0,1,2,0.0,561,0,105000,2561,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,E,0,,,,,,,Los Cármenes 71,Latina 10,Piso
60.0,2,1.0,0,5,0.0,725,0,145000,2417,1,0,0.0,1960.0,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,1.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
76.0,3,1.0,1,2,0.0,913,0,199000,2618,1,0,0.0,,,,1.0,,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Puerta del Ángel 70,Latina 10,Piso
55.0,2,1.0,1,2,0.0,666,0,130000,2364,1,0,0.0,1965.0,,,,1.0,0.0,1.0,1.0,,G,0,,,,,,,Lucero 69,Latina 10,Piso
145.0,4,2.0,1,6,0.0,1187,0,295000,2034,1,0,0.0,1974.0,,,1.0,1.0,1.0,1.0,1.0,1.0,G,1,1.0,0.0,,,,,Aluche 67,Latina 10,Piso
70.0,2,2.0,1,Bajo,1.0,798,0,165000,2357,1,1,0.0,,0.0,1.0,,,1.0,1.0,,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
69.0,2,1.0,1,5,0.0,725,0,144999,2101,1,0,0.0,,,,1.0,,1.0,1.0,1.0,,G,0,,,0.0,0.0,0.0,1.0,Aluche 67,Latina 10,Piso
187.0,3,1.0,1,1,0.0,1320,0,349000,1866,1,1,0.0,1964.0,0.0,1.0,1.0,,0.0,1.0,1.0,1.0,not indicated,0,,,0.0,1.0,0.0,1.0,Puerta del Ángel 70,Latina 10,Dúplex
60.0,3,2.0,1,Bajo,1.0,773,0,158000,2633,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,1.0,,D,0,,,0.0,1.0,0.0,1.0,Lucero 69,Latina 10,Piso
123.0,3,2.0,1,8,0.0,1428,0,395000,3211,1,1,0.0,,,,,1.0,1.0,1.0,1.0,,E,0,,,,,,,Lucero 69,Latina 10,Ático
27.0,0,1.0,1,2,0.0,516,0,94900,3515,1,0,0.0,1926.0,0.0,1.0,1.0,,0.0,1.0,1.0,,F,0,,,0.0,1.0,1.0,0.0,Puerta del Ángel 70,Latina 10,Estudio
78.0,1,1.0,1,2,0.0,798,0,165000,2115,1,0,0.0,,,,,,0.0,1.0,1.0,,E,0,,,,,,,Aluche 67,Latina 10,Piso
56.0,3,1.0,1,3,0.0,816,0,170000,3036,1,0,0.0,,,,,,0.0,1.0,,,E,0,,,,,,,Lucero 69,Latina 10,Piso
137.0,4,2.0,0,4,0.0,1335,0,355000,2591,1,0,0.0,1984.0,,,1.0,1.0,1.0,1.0,1.0,,D,1,1.0,0.0,0.0,0.0,0.0,1.0,Aluche 67,Latina 10,Piso
140.0,3,2.0,1,2,0.0,1148,0,280000,2000,1,0,0.0,1999.0,0.0,1.0,,1.0,1.0,1.0,,1.0,E,0,,,1.0,0.0,0.0,1.0,Campamento 68,Latina 10,Piso
86.0,2,2.0,1,1,0.0,1213,0,305000,3547,1,0,0.0,,,,,1.0,1.0,1.0,,1.0,G,1,1.0,0.0,,,,,Lucero 69,Latina 10,Piso
127.0,3,1.0,1,,,1897,0,600000,4724,1,0,0.0,1950.0,,,,1.0,,,,1.0,G,1,1.0,0.0,,,,,Águilas 66,Latina 10,Casa
50.0,1,1.0,1,2,0.0,625,0,120000,2400,1,0,0.0,2005.0,,,1.0,1.0,1.0,1.0,,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
45.0,2,1.0,1,4,0.0,662,0,129000,2867,1,0,0.0,1965.0,0.0,1.0,1.0,1.0,0.0,1.0,,,in process,0,,,,,,,Aluche 67,Latina 10,Piso
73.0,3,1.0,1,1,0.0,762,0,155000,2123,1,0,,,,,1.0,,1.0,,,,not indicated,0,,,,,,,Águilas 66,Latina 10,Piso
70.0,3,1.0,1,2,0.0,697,0,137900,1970,1,1,0.0,1967.0,,,,,1.0,1.0,1.0,,G,0,,,0.0,1.0,1.0,0.0,Águilas 66,Latina 10,Piso
113.0,4,2.0,0,2,0.0,1299,0,340000,3009,1,0,,,,,,,1.0,1.0,1.0,,F,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
75.0,3,1.0,1,4,0.0,780,0,160000,2133,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,,,F,0,,,,,,,Lucero 69,Latina 10,Piso
80.0,2,1.0,1,6,0.0,609,0,116000,1450,1,0,0.0,,,,,1.0,1.0,1.0,1.0,1.0,not indicated,1,1.0,0.0,,,,,Águilas 66,Latina 10,Piso
70.0,2,1.0,1,1,0.0,694,0,137000,1957,1,0,,,0.0,1.0,,,0.0,1.0,1.0,,G,1,1.0,0.0,,,,,Aluche 67,Latina 10,Piso
95.0,3,2.0,1,8,0.0,881,0,189000,1989,1,1,0.0,,1.0,0.0,,,1.0,1.0,1.0,,not indicated,0,,,0.0,1.0,0.0,0.0,Aluche 67,Latina 10,Piso
86.0,3,1.0,1,4,0.0,813,0,169000,1965,1,0,0.0,1960.0,0.0,1.0,,,1.0,1.0,,1.0,in process,0,,,0.0,0.0,1.0,0.0,Los Cármenes 71,Latina 10,Piso
144.0,2,1.0,1,1,0.0,1225,0,310000,2153,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,,,1.0,not indicated,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
62.0,2,1.0,1,,,833,0,175000,2823,1,0,0.0,,,,1.0,1.0,0.0,1.0,,,G,0,,,0.0,0.0,0.0,1.0,Puerta del Ángel 70,Latina 10,Piso
48.0,1,1.0,1,Bajo,1.0,625,0,119900,2498,1,0,0.0,,0.0,1.0,,,0.0,1.0,,,not indicated,0,,,,,,,Lucero 69,Latina 10,Piso
72.0,2,1.0,1,1,0.0,686,0,135000,1875,1,1,0.0,1955.0,,,,,0.0,1.0,,,E,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
30.0,1,1.0,1,Bajo,1.0,517,0,95000,3167,1,0,,,0.0,1.0,1.0,,1.0,,,,in process,0,,,,,,,Lucero 69,Latina 10,Piso
40.0,2,1.0,1,,,413,0,73000,1825,1,0,0.0,,,,,,0.0,,,,not indicated,0,,,,,,,Los Cármenes 71,Latina 10,Piso
94.0,2,2.0,1,Bajo,1.0,1006,0,229000,2436,1,0,0.0,2010.0,,,1.0,1.0,,,,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Dúplex
70.0,3,1.0,1,1,0.0,725,0,145000,2071,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
96.0,4,1.0,1,3,0.0,994,0,225000,2344,1,0,0.0,,,,,,1.0,,1.0,1.0,E,0,,,,,,,Aluche 67,Latina 10,Piso
80.0,2,2.0,1,5,0.0,1135,0,275000,3438,1,0,0.0,1960.0,0.0,1.0,1.0,,1.0,1.0,,,in process,0,,,0.0,1.0,0.0,1.0,Los Cármenes 71,Latina 10,Piso
60.0,2,1.0,1,Bajo,1.0,650,0,126000,2100,1,0,0.0,1975.0,0.0,1.0,,1.0,1.0,1.0,,1.0,in process,0,,,0.0,1.0,1.0,0.0,Águilas 66,Latina 10,Piso
129.0,4,2.0,1,1,0.0,979,0,220000,1705,1,0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,E,0,,,,,,,Lucero 69,Latina 10,Piso
180.0,3,2.0,1,9,0.0,1644,0,490000,2722,1,0,0.0,2019.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,in process,1,1.0,0.0,1.0,1.0,1.0,1.0,Águilas 66,Latina 10,Ático
63.0,3,1.0,1,2,0.0,780,0,159900,2538,1,1,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0,,F,0,,,1.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
75.0,3,1.0,1,4,0.0,625,0,120000,1600,1,0,0.0,,,,,,0.0,,1.0,,not indicated,0,,,,,,,Aluche 67,Latina 10,Piso
97.0,3,1.0,1,Bajo,1.0,791,0,163000,1680,1,1,0.0,1950.0,0.0,1.0,,,1.0,1.0,,1.0,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
52.0,2,1.0,0,1,0.0,948,0,210000,4038,1,0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,1.0,1.0,0.0,Puerta del Ángel 70,Latina 10,Piso
200.0,5,2.0,1,Bajo,1.0,1038,0,239900,1200,1,0,0.0,,0.0,1.0,,,0.0,1.0,1.0,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
68.0,2,1.0,1,1,0.0,945,0,209000,3074,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,0.0,0.0,0.0,1.0,Puerta del Ángel 70,Latina 10,Piso
70.0,2,1.0,0,3,0.0,973,0,218000,3114,1,0,0.0,,0.0,1.0,,1.0,1.0,1.0,,,E,0,,,0.0,0.0,1.0,1.0,Puerta del Ángel 70,Latina 10,Piso
80.0,3,1.0,1,2,0.0,1094,0,260000,3250,1,0,0.0,1961.0,,,,1.0,1.0,1.0,1.0,,in process,0,,,0.0,0.0,1.0,0.0,Puerta del Ángel 70,Latina 10,Piso
78.0,2,1.0,1,2,0.0,762,0,155000,1987,1,1,0.0,1967.0,0.0,1.0,,1.0,0.0,1.0,,,in process,0,,,,,,,Puerta del Ángel 70,Latina 10,Piso
60.0,2,1.0,1,1,0.0,621,0,119000,1983,1,0,0.0,1957.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,G,0,,,,,,,Lucero 69,Latina 10,Piso
70.0,3,1.0,0,2,0.0,725,0,145000,2071,1,0,0.0,,0.0,1.0,,1.0,0.0,1.0,,,G,1,1.0,0.0,1.0,0.0,1.0,0.0,Águilas 66,Latina 10,Piso
98.0,3,2.0,1,1,0.0,1167,0,287000,2929,1,0,0.0,1997.0,0.0,1.0,,1.0,1.0,1.0,1.0,,in process,1,1.0,0.0,,,,,Puerta del Ángel 70,Latina 10,Piso
63.0,3,1.0,1,1,0.0,705,0,140000,2222,1,0,0.0,1969.0,1.0,0.0,1.0,1.0,1.0,1.0,,,in process,0,,,0.0,0.0,1.0,0.0,Lucero 69,Latina 10,Piso
75.0,3,1.0,1,Bajo,1.0,816,0,169990,2267,1,0,,,0.0,1.0,,1.0,1.0,,,,in process,0,,,,,,,Águilas 66,Latina 10,Piso
100.0,4,2.0,1,8,0.0,1197,0,299000,2990,1,0,0.0,1972.0,1.0,0.0,,1.0,1.0,1.0,,1.0,E,1,1.0,0.0,0.0,1.0,1.0,0.0,Aluche 67,Latina 10,Piso
