price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district,parking_spaces,education_centers,sports_centers,social_wellness_index,urban_mobility_index,education_index,employment_index,health_index
420000,planta 1,interior,2,86.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
545000,planta 6,exterior,3,160.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
590000,planta 5,exterior,3,144.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
611368,planta 1,exterior,3,117.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1134060,planta 3,exterior,3,151.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
909200,planta 1,exterior,2,130.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
545000,planta 2,exterior,3,101.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
445401,planta 1,exterior,2,77.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
466777,planta 4,exterior,2,75.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
403445,planta 1,exterior,1,70.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
437279,planta 1,exterior,2,78.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
499175,planta 1,exterior,2,90.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
471470,planta 4,exterior,1,71.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
606368,planta 1,exterior,2,119.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
791000,bajo,exterior,1,111.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
198000,planta 1,interior,2,54.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1150000,planta 3,exterior,4,210.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
1039400,entreplanta,exterior,4,234.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
420000,planta 1,exterior,4,108.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
823000,planta 5,exterior,4,177.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
730000,planta 1,exterior,3,95.0,0,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
490000,planta 3,,3,115.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
530000,planta 2,exterior,2,109.0,0,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
950000,planta 7,exterior,4,215.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
300000,planta 4,interior,2,50.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
999900,planta 1,exterior,4,205.0,1,1,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
595000,planta 2,exterior,3,105.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
149000,bajo,interior,1,40.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
185000,bajo,exterior,2,42.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1450000,chalet,exterior,5,314.0,0,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
499900,planta 3,exterior,3,91.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
999000,planta 2,exterior,5,222.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
425000,planta 1,exterior,3,90.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
247000,planta 6,exterior,1,51.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
1250000,planta 5,exterior,2,128.0,1,1,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
630000,planta 9,exterior,3,119.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
360000,bajo,exterior,1,70.0,0,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
515000,planta 5,exterior,2,88.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
750000,planta 5,exterior,4,168.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
525000,planta 7,exterior,4,136.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
1131450,planta 1,exterior,3,154.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
645655,planta 1,exterior,1,94.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
480000,planta 3,interior,2,87.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
1027620,bajo,exterior,2,150.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
350000,planta 2,exterior,3,80.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
405000,planta 7,exterior,1,55.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
450000,planta 1,exterior,1,80.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
875000,planta 5,exterior,5,223.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
460000,planta 6,exterior,1,85.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
525000,planta 2,exterior,2,60.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
440000,planta 2,exterior,3,84.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
570000,planta 8,exterior,3,117.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
435000,planta 4,exterior,4,94.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
760000,planta 2,exterior,3,150.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
925000,planta 1,exterior,4,188.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
799000,planta 1,interior,4,145.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
814000,planta 1,,3,152.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
375000,planta 2,exterior,1,68.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
339000,planta 3,exterior,1,70.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
281000,bajo,exterior,1,62.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
454200,planta 1,exterior,3,86.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
194000,bajo,exterior,2,38.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
950000,planta 6,exterior,4,149.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
285000,bajo,exterior,3,82.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
595000,planta 5,exterior,2,100.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
1150000,planta 4,exterior,3,244.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
555000,planta 16,exterior,2,123.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
420000,planta 3,interior,2,69.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
570000,planta 3,exterior,2,91.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
184900,semi-sotano,exterior,2,54.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
799000,planta 1,interior,4,155.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
485000,planta 5,exterior,3,120.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1076900,planta 2,exterior,4,194.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
906000,planta 5,exterior,3,153.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
1200000,chalet,exterior,5,250.0,0,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
285000,planta 3,exterior,2,56.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
685000,planta 3,exterior,2,98.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
1350000,planta 7,exterior,4,243.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
1250000,bajo,exterior,3,164.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
450000,planta 5,interior,3,77.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
700000,planta 4,exterior,4,187.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
970000,planta 8,exterior,3,110.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1350000,planta 4,exterior,5,256.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
401500,bajo,exterior,2,98.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
760000,entreplanta,exterior,4,120.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
1076900,planta 4,exterior,4,167.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
900000,planta 5,exterior,3,119.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
249000,planta 2,exterior,2,56.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
1070600,planta 1,exterior,4,188.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
415000,planta 10,exterior,1,71.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
940000,planta 15,exterior,5,233.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
342000,planta 7,exterior,2,68.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
625000,planta 3,interior,4,164.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
595000,planta 4,exterior,2,90.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
388800,planta 1,exterior,2,63.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
700000,planta 7,exterior,3,85.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
215000,bajo,interior,2,39.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
1100000,planta 1,exterior,2,179.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
595000,planta 3,exterior,4,140.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
329000,planta 3,exterior,3,77.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
399000,planta 3,exterior,1,46.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
775000,planta 13,exterior,3,120.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
324500,bajo,exterior,2,62.0,0,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
370000,planta 1,exterior,3,71.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
385000,planta 2,interior,2,69.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
795000,planta 8,exterior,4,150.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
385000,planta 12,exterior,2,87.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
925000,planta 6,exterior,3,150.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
497000,planta 1,exterior,2,100.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
850000,planta 4,exterior,3,128.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
248000,planta 1,interior,2,43.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
1350000,planta 3,exterior,4,188.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
115000,bajo,interior,2,39.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
569000,planta 1,exterior,4,118.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
675000,planta 2,exterior,2,115.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
895000,planta 6,exterior,3,140.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
450000,planta 5,exterior,1,78.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
340000,planta 8,exterior,2,78.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
350000,planta 3,exterior,3,79.0,0,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1300000,planta 4,exterior,4,182.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
1400000,planta 1,exterior,4,193.0,1,1,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
395000,planta 4,exterior,3,89.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
447000,planta 2,exterior,3,124.0,1,1,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
950000,planta 8,exterior,5,160.0,1,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
750000,planta 5,exterior,2,104.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
429000,planta 3,interior,3,85.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
290000,planta 4,exterior,3,75.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
388800,planta 1,exterior,2,77.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
1147000,planta 14,exterior,4,280.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
750000,planta 7,exterior,2,105.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
650000,planta 3,exterior,1,72.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
590000,planta 2,exterior,4,150.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
420000,planta 3,exterior,1,75.0,0,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
930700,planta 1,exterior,3,132.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
900000,planta 4,exterior,1,130.0,1,1,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
999999,planta 1,exterior,6,251.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
419000,planta 4,exterior,1,58.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
293000,bajo,exterior,1,63.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
305000,planta 2,interior,3,82.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
630000,planta 4,exterior,2,103.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
400000,bajo,exterior,1,80.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
650000,planta 7,exterior,2,110.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
429000,bajo,exterior,4,92.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
425000,planta 5,interior,2,90.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
170000,bajo,exterior,1,40.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
950000,planta 5,,3,119.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
470000,planta 3,interior,3,89.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
201200,bajo,exterior,2,58.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
670000,planta 5,exterior,2,132.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
485000,planta 5,exterior,2,70.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
950000,planta 3,exterior,4,162.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
1100000,planta 7,exterior,4,172.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
530000,planta 2,interior,2,80.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
898000,planta 5,exterior,4,160.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
1225000,planta 4,exterior,4,210.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
500000,planta 1,exterior,3,93.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
550000,planta 4,exterior,3,131.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
300000,planta 1,exterior,2,60.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
388800,planta 1,exterior,2,79.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
388000,planta 1,exterior,2,63.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
930700,planta 1,exterior,3,151.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
321400,planta 4,exterior,1,45.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
490000,planta 3,interior,3,115.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
235000,bajo,exterior,1,56.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
550000,planta 2,exterior,3,104.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
1080000,planta 3,exterior,4,215.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
1450000,planta 1,exterior,3,124.0,1,1,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
1300000,bajo,exterior,2,150.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
791000,bajo,,1,164.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
249000,planta 2,exterior,2,64.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
965000,planta 4,exterior,4,220.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
401500,bajo,,2,98.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1325000,planta 12,exterior,4,230.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
791000,bajo,exterior,2,165.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
625000,planta 3,interior,4,155.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
116000,planta 2,exterior,2,64.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
940000,chalet,exterior,3,225.0,0,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
570000,planta 8,exterior,4,120.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
940000,chalet,exterior,3,190.0,0,1,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
1110000,bajo,exterior,1,137.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
454200,planta 1,,3,88.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
791000,bajo,exterior,1,77.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
647000,planta 3,exterior,3,90.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
215000,bajo,exterior,1,46.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1375000,planta 4,exterior,4,200.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
638000,planta 1,exterior,4,159.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
379000,planta 2,exterior,2,80.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
1100000,planta 9,exterior,3,120.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
920000,planta 1,exterior,3,204.0,1,1,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
350000,planta 2,exterior,2,62.0,1,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
799000,planta 1,exterior,6,145.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
700000,planta 6,exterior,3,85.0,1,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
270000,bajo,exterior,1,45.0,0,0,Castilla,chamartin,300.0,12.0,0.0,5.61,5.03,5.25,4.33,7.23
1250000,planta 3,exterior,4,223.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
324500,bajo,,2,75.0,0,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
395000,planta 4,exterior,3,87.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1199000,planta 2,exterior,5,277.0,1,1,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
350000,planta 4,exterior,2,62.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
495000,planta 5,exterior,3,110.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
695000,planta 1,exterior,3,120.0,1,0,Nueva España,chamartin,1663.0,26.0,1.0,7.48,6.48,4.98,4.38,6.82
850000,planta 2,exterior,3,153.0,1,0,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
349500,planta 2,interior,2,85.0,1,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
180000,planta 1,interior,1,40.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
1450000,planta 3,exterior,4,161.0,1,1,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
980000,planta 7,exterior,5,190.0,1,1,Hispanoamérica,chamartin,1635.0,15.0,0.0,5.56,7.37,5.15,4.38,6.32
995000,bajo,exterior,1,288.0,1,0,El Viso,chamartin,506.0,40.0,0.0,7.5,5.25,5.08,4.59,7.35
248999,planta 2,exterior,2,71.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
149000,planta 2,exterior,1,39.0,0,0,Prosperidad,chamartin,2069.0,22.0,0.0,5.57,9.03,5.38,4.84,6.59
175000,bajo,interior,2,45.0,0,0,Ciudad Jardín,chamartin,450.0,12.0,1.0,5.7,9.43,3.39,5.12,7.01
