,price,house_type_2,rooms,m2,elevator,garage,neighborhood,district,house_type_,floor
7112,420000,exterior,2,111.0,True,False,San Juan Bautista,ciudad lineal,Apartment,4
7113,190000,exterior,1,74.0,True,False,Ventas,ciudad lineal,bajo,0
7114,219000,exterior,3,90.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,3
7115,274000,exterior,2,69.0,False,False,ConcepciÃ³n,ciudad lineal,bajo,0
7116,188900,interior,1,65.0,False,False,Ventas,ciudad lineal,bajo,0
7117,246400,exterior,3,111.0,False,False,Ventas,ciudad lineal,Apartment,4
7118,264000,exterior,3,86.0,False,False,Ventas,ciudad lineal,bajo,0
7119,289900,exterior,3,88.0,False,True,San Pascual,ciudad lineal,Apartment,2
7120,151500,exterior,3,57.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7121,139900,exterior,2,49.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7122,198000,exterior,2,68.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7123,210000,exterior,1,81.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7124,690000,exterior,3,102.0,True,True,San Pascual,ciudad lineal,Apartment,2
7125,137500,exterior,2,63.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7126,270000,exterior,2,73.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,7
7127,140000,exterior,3,91.0,False,False,Quintana,ciudad lineal,bajo,0
7128,191000,interior,3,65.0,False,False,Quintana,ciudad lineal,entreplanta,0
7129,169000,exterior,1,51.0,False,False,Ventas,ciudad lineal,Apartment,3
7130,148000,exterior,3,60.0,True,False,Ventas,ciudad lineal,bajo,0
7131,254900,exterior,2,74.0,False,False,Ventas,ciudad lineal,Apartment,4
7132,159000,exterior,2,62.0,False,False,Ventas,ciudad lineal,Apartment,3
7133,147000,exterior,2,54.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7134,880000,exterior,3,148.0,True,True,San Juan Bautista,ciudad lineal,Apartment,2
7135,214000,interior,2,76.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7136,449900,exterior,4,128.0,True,True,San Pascual,ciudad lineal,Apartment,2
7137,265000,exterior,2,63.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,9
7138,299000,exterior,3,85.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7139,184000,exterior,1,48.0,True,True,Ventas,ciudad lineal,Apartment,1
7140,122500,exterior,2,51.0,False,False,Pueblo Nuevo,ciudad lineal,entreplanta,0
7142,295000,exterior,2,73.0,True,False,Quintana,ciudad lineal,bajo,0
7143,255000,exterior,3,69.0,True,False,Ventas,ciudad lineal,Apartment,1
7144,245000,exterior,2,60.0,False,False,Quintana,ciudad lineal,Apartment,3
7145,650000,exterior,3,190.0,True,False,Costillares,ciudad lineal,Apartment,1
7146,365000,exterior,2,74.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,1
7147,400000,exterior,3,104.0,True,False,Quintana,ciudad lineal,Apartment,5
7148,300000,exterior,3,86.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7149,665000,exterior,4,149.0,True,False,Costillares,ciudad lineal,Apartment,1
7150,475000,exterior,5,118.0,True,False,Ventas,ciudad lineal,Apartment,3
7151,349000,exterior,1,75.0,True,True,ConcepciÃ³n,ciudad lineal,Apartment,2
7152,340000,exterior,3,69.0,True,False,Quintana,ciudad lineal,Apartment,2
7153,185800,exterior,2,79.0,False,False,Ventas,ciudad lineal,Apartment,5
7155,699000,exterior,3,144.0,True,True,Colina,ciudad lineal,Apartment,5
7156,725000,exterior,5,226.0,True,True,San Pascual,ciudad lineal,Apartment,4
7157,525000,exterior,3,161.0,True,False,Colina,ciudad lineal,Apartment,2
7158,209000,exterior,3,79.0,True,False,Ventas,ciudad lineal,Apartment,2
7159,355000,exterior,1,85.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,9
7160,439000,exterior,4,126.0,False,True,Costillares,ciudad lineal,Apartment,1
7161,355000,exterior,4,78.0,True,False,Quintana,ciudad lineal,entreplanta,0
7163,200000,exterior,1,67.0,False,False,Quintana,ciudad lineal,bajo,0
7164,188000,interior,2,75.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7165,167600,exterior,3,61.0,False,False,Ventas,ciudad lineal,Apartment,5
7166,126000,exterior,2,60.0,False,False,Ventas,ciudad lineal,Apartment,5
7167,620000,exterior,4,179.0,True,False,Costillares,ciudad lineal,Apartment,6
7168,254000,exterior,3,111.0,False,False,Ventas,ciudad lineal,Apartment,4
7169,278000,exterior,3,93.0,True,False,Ventas,ciudad lineal,Apartment,1
7170,278000,exterior,2,93.0,True,False,Ventas,ciudad lineal,Apartment,1
7171,725000,exterior,4,200.0,True,True,Costillares,ciudad lineal,Apartment,13
7172,230000,exterior,2,79.0,True,False,Ventas,ciudad lineal,Apartment,1
7173,339000,exterior,2,100.0,True,False,San Juan Bautista,ciudad lineal,Apartment,1
7174,340000,exterior,2,100.0,True,False,Ventas,ciudad lineal,Apartment,4
7175,530000,exterior,3,107.0,False,False,ConcepciÃ³n,ciudad lineal,bajo,0
7176,160000,exterior,3,59.0,False,False,Quintana,ciudad lineal,Apartment,3
7177,550000,exterior,3,100.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,5
7178,920000,exterior,4,189.0,True,True,Costillares,ciudad lineal,Apartment,9
7179,159900,exterior,4,73.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,3
7180,350000,exterior,2,73.0,True,False,Quintana,ciudad lineal,Apartment,5
7181,265000,exterior,4,101.0,True,False,Ventas,ciudad lineal,Apartment,1
7182,195500,exterior,2,79.0,False,False,Ventas,ciudad lineal,Apartment,5
7183,498300,exterior,4,160.0,True,False,Quintana,ciudad lineal,Apartment,2
7184,159000,exterior,2,45.0,False,False,Quintana,ciudad lineal,Apartment,1
7185,660000,exterior,4,169.0,True,True,Costillares,ciudad lineal,Apartment,2
7187,299000,exterior,3,112.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7189,390000,exterior,3,119.0,True,False,Quintana,ciudad lineal,bajo,0
7192,280000,exterior,1,53.0,True,True,San Juan Bautista,ciudad lineal,Apartment,4
7194,298000,exterior,4,96.0,True,False,Ventas,ciudad lineal,Apartment,3
7195,228000,exterior,2,62.0,True,False,Ventas,ciudad lineal,Apartment,2
7196,311000,exterior,3,104.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,3
7197,179000,exterior,2,53.0,False,False,Ventas,ciudad lineal,Apartment,4
7198,599000,exterior,4,158.0,True,False,Costillares,ciudad lineal,Apartment,5
7199,799000,exterior,3,154.0,True,False,San Juan Bautista,ciudad lineal,Apartment,2
7200,249000,exterior,3,74.0,True,False,Ventas,ciudad lineal,Apartment,1
7201,259000,exterior,5,160.0,False,False,Ventas,ciudad lineal,bajo,0
7202,138000,exterior,2,58.0,False,False,Ventas,ciudad lineal,Apartment,2
7203,520000,exterior,3,122.0,True,True,San Pascual,ciudad lineal,Apartment,3
7206,275000,exterior,4,107.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7207,140000,exterior,2,62.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7208,256000,exterior,2,56.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,8
7209,160000,exterior,3,79.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7210,285000,exterior,1,90.0,True,False,San Pascual,ciudad lineal,bajo,0
7211,229500,exterior,3,94.0,True,False,Ventas,ciudad lineal,Apartment,1
7212,1190000,exterior,3,137.0,True,True,Colina,ciudad lineal,Apartment,3
7213,980000,exterior,3,137.0,True,True,Colina,ciudad lineal,Apartment,2
7214,960000,exterior,3,137.0,True,True,Colina,ciudad lineal,Apartment,1
7215,858000,exterior,4,187.0,False,False,San Juan Bautista,ciudad lineal,Apartment,1
7218,315000,exterior,3,84.0,True,False,San Pascual,ciudad lineal,Apartment,5
7220,170000,exterior,2,55.0,False,False,Ventas,ciudad lineal,Apartment,2
7221,285000,exterior,2,90.0,True,False,San Pascual,ciudad lineal,bajo,0
7222,490000,exterior,2,119.0,True,True,Costillares,ciudad lineal,Apartment,9
7224,895000,exterior,5,214.0,True,True,ConcepciÃ³n,ciudad lineal,Apartment,3
7225,185000,exterior,3,76.0,True,False,Costillares,ciudad lineal,Apartment,7
7226,250000,exterior,3,94.0,True,False,San Juan Bautista,ciudad lineal,bajo,0
7227,270000,exterior,2,73.0,True,True,San Pascual,ciudad lineal,Apartment,4
7228,214000,exterior,2,70.0,False,False,Quintana,ciudad lineal,Apartment,2
7229,429000,exterior,2,116.0,True,True,Quintana,ciudad lineal,Apartment,3
7230,352500,exterior,3,94.0,True,False,San Pascual,ciudad lineal,Apartment,2
7231,507000,exterior,3,128.0,True,True,Costillares,ciudad lineal,Apartment,3
7233,299000,exterior,2,93.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7234,249000,exterior,2,72.0,True,False,Ventas,ciudad lineal,Apartment,4
7235,209900,exterior,3,74.0,True,False,Ventas,ciudad lineal,Apartment,5
7236,160000,exterior,1,50.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7237,383000,exterior,3,113.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,2
7239,425000,exterior,4,129.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,3
7241,395000,exterior,2,78.0,True,False,Colina,ciudad lineal,Apartment,2
7242,643000,exterior,4,179.0,True,False,Costillares,ciudad lineal,Apartment,6
7243,245000,exterior,1,68.0,True,False,Ventas,ciudad lineal,Apartment,5
7244,327992,exterior,2,68.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,1
7245,336103,exterior,2,63.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,5
7246,335905,exterior,2,70.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,1
7249,620000,exterior,4,123.0,True,True,Costillares,ciudad lineal,Apartment,6
7251,157000,exterior,2,75.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7252,188000,interior,3,65.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7254,148000,exterior,2,65.0,False,False,Ventas,ciudad lineal,Apartment,3
7255,115200,exterior,2,52.0,True,False,Quintana,ciudad lineal,Apartment,4
7256,325000,exterior,1,56.0,True,True,Costillares,ciudad lineal,Apartment,6
7257,280000,exterior,1,62.0,True,True,San Juan Bautista,ciudad lineal,Apartment,10
7258,858000,exterior,4,215.0,True,True,San Juan Bautista,ciudad lineal,Apartment,1
7259,140000,exterior,2,55.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7260,250000,exterior,3,68.0,False,False,Quintana,ciudad lineal,Apartment,1
7261,235000,exterior,3,86.0,False,False,Quintana,ciudad lineal,Apartment,1
7262,439000,exterior,3,137.0,True,False,Quintana,ciudad lineal,Apartment,1
7263,200000,exterior,2,57.0,True,False,Quintana,ciudad lineal,bajo,0
7264,264000,exterior,3,110.0,True,False,Ventas,ciudad lineal,Apartment,1
7265,159000,exterior,2,50.0,False,False,Quintana,ciudad lineal,bajo,0
7266,650000,exterior,4,114.0,True,False,Colina,ciudad lineal,Apartment,2
7268,950000,exterior,4,197.0,True,True,San Pascual,ciudad lineal,Apartment,4
7269,210000,exterior,2,78.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7270,226000,exterior,3,64.0,False,False,Quintana,ciudad lineal,Apartment,1
7271,169000,exterior,2,65.0,False,False,Ventas,ciudad lineal,Apartment,3
7272,468000,exterior,3,108.0,True,True,San Juan Bautista,ciudad lineal,Apartment,4
7273,545000,exterior,2,115.0,True,False,Costillares,ciudad lineal,Apartment,5
7274,302500,exterior,2,72.0,True,False,Quintana,ciudad lineal,Apartment,1
7275,184000,exterior,3,75.0,False,False,Ventas,ciudad lineal,Apartment,3
7276,318000,exterior,3,84.0,True,False,San Pascual,ciudad lineal,Apartment,5
7277,530000,exterior,3,197.0,False,False,ConcepciÃ³n,ciudad lineal,bajo,0
7278,550000,exterior,3,124.0,True,True,Costillares,ciudad lineal,Apartment,3
7279,260000,exterior,2,64.0,False,False,Colina,ciudad lineal,Apartment,3
7280,160000,exterior,2,52.0,True,False,Pueblo Nuevo,ciudad lineal,entreplanta,0
7281,299000,exterior,1,69.0,True,False,Quintana,ciudad lineal,Apartment,1
7282,159000,exterior,2,68.0,False,False,Quintana,ciudad lineal,Apartment,3
7283,660000,exterior,4,179.0,True,True,Costillares,ciudad lineal,Apartment,2
7284,770000,exterior,4,170.0,True,True,Costillares,ciudad lineal,Apartment,4
7285,498300,exterior,4,175.0,True,False,Quintana,ciudad lineal,Apartment,2
7286,1350000,exterior,3,218.0,True,True,DÃºplex en Colina,ciudad lineal,Apartment,3
7287,858000,exterior,4,186.0,True,True,San Juan Bautista,ciudad lineal,Apartment,1
7288,235000,exterior,1,71.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,3
7289,298700,exterior,3,81.0,True,False,San Pascual,ciudad lineal,Apartment,2
7290,190000,exterior,3,72.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,3
7291,799000,exterior,3,156.0,True,False,San Juan Bautista,ciudad lineal,Apartment,2
7292,265000,exterior,2,68.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,9
7293,350000,exterior,4,117.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,1
7294,726000,exterior,5,242.0,True,True,Quintana,ciudad lineal,Apartment,4
7295,79600,exterior,3,69.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7296,160000,exterior,2,65.0,False,False,Quintana,ciudad lineal,Apartment,1
7298,220000,exterior,3,69.0,True,False,Ventas,ciudad lineal,Apartment,5
7299,299000,exterior,2,70.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,1
7300,255000,exterior,3,82.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7301,313500,exterior,3,107.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7302,279000,exterior,3,69.0,True,False,Ventas,ciudad lineal,Apartment,3
7303,305000,exterior,2,107.0,True,False,Quintana,ciudad lineal,Apartment,2
7304,205000,exterior,2,55.0,True,False,Ventas,ciudad lineal,Apartment,2
7305,539000,exterior,3,98.0,True,True,Costillares,ciudad lineal,Apartment,4
7306,230000,interior,2,65.0,False,False,Colina,ciudad lineal,bajo,0
7311,930000,exterior,4,141.0,True,True,San Pascual,ciudad lineal,Apartment,2
7312,935000,exterior,3,141.0,True,True,San Pascual,ciudad lineal,Apartment,2
7313,1130000,exterior,4,160.0,True,True,San Pascual,ciudad lineal,bajo,0
7314,149000,exterior,2,49.0,False,False,Quintana,ciudad lineal,Apartment,2
7321,254000,exterior,2,65.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,9
7322,294920,exterior,2,70.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,3
7323,285000,exterior,1,65.0,True,False,Colina,ciudad lineal,Apartment,2
7324,172000,exterior,2,74.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7325,970000,exterior,3,180.0,True,True,Atalaya,ciudad lineal,Apartment,3
7326,245000,exterior,3,86.0,True,True,San Juan Bautista,ciudad lineal,bajo,0
7327,335000,exterior,2,84.0,True,False,Costillares,ciudad lineal,Apartment,1
7328,643000,exterior,4,164.0,True,False,Costillares,ciudad lineal,Apartment,6
7329,363000,exterior,4,120.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,3
7330,249000,exterior,3,83.0,True,False,Ventas,ciudad lineal,bajo,0
7331,224999,exterior,3,72.0,False,False,Ventas,ciudad lineal,bajo,0
7332,214999,exterior,2,85.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7333,249999,exterior,2,60.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,9
7334,279000,exterior,2,70.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,3
7335,215000,exterior,2,52.0,False,False,Quintana,ciudad lineal,Apartment,4
7336,560000,exterior,2,102.0,True,True,ConcepciÃ³n,ciudad lineal,Apartment,2
7337,144900,exterior,2,58.0,True,False,Ventas,ciudad lineal,bajo,0
7338,170000,exterior,2,58.0,False,False,Ventas,ciudad lineal,Apartment,3
7339,184000,exterior,2,71.0,False,False,ConcepciÃ³n,ciudad lineal,bajo,0
7340,346000,exterior,2,88.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7341,595000,exterior,4,139.0,True,False,Costillares,ciudad lineal,Apartment,7
7342,775000,exterior,4,168.0,True,True,Costillares,ciudad lineal,Apartment,4
7343,690000,exterior,4,146.0,True,False,Costillares,ciudad lineal,Apartment,7
7344,247200,exterior,2,72.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7345,305000,exterior,2,116.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7346,295000,exterior,2,66.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,3
7347,309300,exterior,3,82.0,False,True,Pueblo Nuevo,ciudad lineal,bajo,0
7348,381200,exterior,2,110.0,False,True,Pueblo Nuevo,ciudad lineal,Apartment,1
7349,319000,exterior,2,86.0,True,False,San Juan Bautista,ciudad lineal,entreplanta,0
7350,215000,interior,2,45.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,3
7351,370000,exterior,2,84.0,True,False,Costillares,ciudad lineal,Apartment,1
7352,339000,exterior,3,104.0,True,False,Ventas,ciudad lineal,Apartment,4
7353,458000,exterior,2,91.0,True,True,Costillares,ciudad lineal,Apartment,1
7354,240000,exterior,2,75.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,8
7356,168000,exterior,3,73.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7357,530000,exterior,3,136.0,True,False,San Pascual,ciudad lineal,Apartment,7
7358,288999,exterior,3,75.0,True,False,San Pascual,ciudad lineal,Apartment,3
7359,155500,exterior,3,69.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7361,204000,exterior,2,63.0,True,False,San Pascual,ciudad lineal,Apartment,4
7362,257000,exterior,2,75.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,5
7364,149000,exterior,2,65.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7366,750000,exterior,4,140.0,False,False,ConcepciÃ³n,ciudad lineal,chalet,0
7367,170000,exterior,3,65.0,False,False,Ventas,ciudad lineal,Apartment,2
7368,225000,exterior,2,77.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,3
7369,375900,exterior,3,109.0,True,True,Pueblo Nuevo,ciudad lineal,Apartment,3
7370,695000,exterior,2,99.0,True,True,Colina,ciudad lineal,Apartment,2
7371,600000,exterior,3,130.0,True,True,Ventas,ciudad lineal,Apartment,6
7372,670000,exterior,4,145.0,True,False,San Juan Bautista,ciudad lineal,Apartment,11
7373,290000,exterior,3,73.0,True,False,Ventas,ciudad lineal,Apartment,4
7374,560000,exterior,3,120.0,True,True,Costillares,ciudad lineal,Apartment,1
7375,590000,exterior,3,160.0,True,True,Ventas,ciudad lineal,Apartment,2
7376,199900,exterior,1,63.0,True,False,Ventas,ciudad lineal,bajo,0
7377,295000,exterior,3,88.0,False,False,Quintana,ciudad lineal,Apartment,3
7378,695000,exterior,4,149.0,True,True,San Pascual,ciudad lineal,Apartment,8
7379,179000,exterior,1,30.0,False,False,San Pascual,ciudad lineal,Apartment,2
7380,900000,exterior,3,187.0,True,True,Costillares,ciudad lineal,Apartment,7
7381,230000,exterior,3,95.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7383,380000,exterior,2,94.0,True,False,San Pascual,ciudad lineal,Apartment,5
7384,375000,exterior,2,91.0,True,False,Colina,ciudad lineal,Apartment,4
7385,320000,exterior,3,80.0,True,False,Quintana,ciudad lineal,Apartment,2
7386,370000,exterior,4,105.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7387,149000,exterior,1,60.0,True,False,ConcepciÃ³n,ciudad lineal,bajo,0
7388,175000,exterior,2,65.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,2
7389,395000,exterior,3,90.0,False,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7390,257000,exterior,3,112.0,False,True,Ventas,ciudad lineal,Apartment,4
7391,500000,exterior,4,145.0,True,False,Quintana,ciudad lineal,Apartment,3
7392,382000,exterior,1,71.0,True,True,San Juan Bautista,ciudad lineal,Apartment,3
7393,165000,exterior,3,68.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,4
7394,840000,exterior,3,170.0,True,True,San Juan Bautista,ciudad lineal,Apartment,2
7395,300000,exterior,3,85.0,True,False,Quintana,ciudad lineal,Apartment,2
7397,875000,exterior,4,236.0,True,True,Costillares,ciudad lineal,Apartment,2
7399,234000,exterior,3,73.0,False,False,Ventas,ciudad lineal,bajo,0
7400,127000,interior,1,40.0,True,False,San Pascual,ciudad lineal,semi-sotano,0
7403,175000,exterior,4,95.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7404,125000,interior,1,52.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7405,195000,exterior,3,66.0,True,False,Ventas,ciudad lineal,Apartment,1
7406,179000,exterior,1,28.0,True,False,San Pascual,ciudad lineal,Apartment,2
7407,179000,exterior,2,53.0,True,False,Pueblo Nuevo,ciudad lineal,Apartment,1
7409,345000,exterior,3,83.0,True,False,ConcepciÃ³n,ciudad lineal,Apartment,4
7410,140000,exterior,2,56.0,False,False,Pueblo Nuevo,ciudad lineal,bajo,0
7411,170000,exterior,2,51.0,False,False,Ventas,ciudad lineal,Apartment,2
7412,375000,exterior,3,101.0,True,False,Colina,ciudad lineal,Apartment,3
7413,274900,exterior,3,70.0,True,False,San Pascual,ciudad lineal,Apartment,3
7414,250000,exterior,1,44.0,True,False,Colina,ciudad lineal,Apartment,1
7416,379000,exterior,2,75.0,True,True,Ãtico en Pueblo Nuevo,ciudad lineal,Apartment,5
